"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"1";0,245833332239528;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0,00347222224526882;1e-06
"2";0,57291666426888;0,00362318871737556;0,0347222222375495;1e-06;1e-06;0,041666667467883;1e-06;1e-06;1e-06
"3";0,385416664994878;1e-06;0,14705882298397;1e-06;1e-06;0,999999;1e-06;1e-06;1e-06
"4";0,341101693883619;1e-06;0,39265536608397;1e-06;1e-06;0,71186439907732;1e-06;1e-06;1e-06
"5";1e-06;0,000603865042182237;0,00120772983411454;0,998034879989324;1e-06;0,999999;0,00011687714896569;1e-06;1e-06
"6";0,437499995219158;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;1e-06
"7";1e-06;0,995967739571345;1e-06;1e-06;1e-06;0,967741925039088;1e-06;0,000128008222378322;1e-06
"8";0,0500992062851082;0,0191798942237508;1e-06;0,0267688997466022;0,000977685768087809;0,0317460317976152;0,0106246799840777;0,0372698412537397;1e-06
"9";1e-06;0,180555555426558;1e-06;1e-06;0,949275348031721;1e-06;0,580645152572513;0,0661375654307524;1e-06
