"";"labels"
"Heteroderidae";2
"Heteromitidae";3
"Heteropediaceae";1
"Heterophryidae";3
"Hibberdiaceae";1
"Histiostomatidae";2
"Hoehnelomycetaceae";1
"Holophagaceae";4
"Holostichidae";1
"Hoplolaimidae";2
"Hyaloscyphaceae";1
"Hydnodontaceae";1
"Hydrogenophilaceae";4
"Hydrophyllaceae";1
"Hygrophoraceae";1
"Hymenobacteraceae";4
"Hymenochaetaceae";1
"Hyphochytriaceae";1
"Hyphomicrobiaceae";4
"Hypogastruridae";2
"Iamiaceae";4
"Ignavibacteriaceae";4
"Intrasporangiaceae";4
"Isolaimiidae";3
"Isosphaeraceae";4
"Isotomidae";2
"Ixioliriaceae";1
"Juglandaceae";1
"Julidae";1
"Juncaceae";1
"Kangiellaceae";4
"Katiannidae";2
"Kineosporiaceae";4
"Klebsormidiaceae";1
"Kofleriaceae";4
"Ktedonobacteraceae";4
"Lachnocladiaceae";1
"Lacrymariidae";1
"Laelapidae";1
"Lamiaceae";1
"Legionellaceae";4
"Leiodidae";2
"Leptomyxidae";3
"Leptophryidae";1
"Leptosphaeriaceae";1
"Leptospiraceae";4
"Linaceae";1
"Lithobiidae";1
"Lonchopteridae";2
"Longidoridae";2
"Lumbricidae";1
"Magnaporthaceae";1
"Mallomonadaceae";3
"Marasmiaceae";1
"Marynidae";3
"Melastomataceae";1
"Meloidogynidae";2
"Merliniidae";2
"Mermithidae";1
"Methanomassiliicoccaceae";1
"Methylobacteriaceae";4
"Methylocystaceae";4
"Methylophilaceae";4
"Microbacteriaceae";4
"Micrococcaceae";4
"Microlaimidae";3
"Micromonosporaceae";4
"Micropepsaceae";4
"Microthoracidae";3
"Microthrixaceae";4
"Mischococcaceae";1
"Monhysteridae";3
"Monocystidae";1
"Mononchidae";1
"Moraxellaceae";4
"Mortierellaceae";1
"Mrakiaceae";2
"Mucoraceae";1
"Mycobacteriaceae";4
"Myxochloridaceae";3
"Myxococcaceae";4
"Nakamurellaceae";4
"Nannocystaceae";4
"Nassulidae";3
"Naviculaceae";1
"Neanuridae";2
"Neelidae";2
"Nitrosomonadaceae";4
"Nitrosopumilaceae";1
"Nitrososphaeraceae";1
"Nitrospiraceae";4
"Nocardiaceae";4
"Nocardioidaceae";4
"Noctuidae";1
"Nordiidae";3
"Nucleariidae";1
"Nygolaimidae";1
"Ochromonadaceae";3
"Oikomonadaceae";1
"Oleaceae";1
"Oligoflexaceae";4
"Olpidiaceae";1
"Onychiuridae";2
"Onygenaceae";1
"Opitutaceae";4
"Orbiliaceae";1
"Oribatulidae";1
"Oxalobacteraceae";4
"Oxystominidae";3
"Oxytrichidae";3
"Paenibacillaceae";4
"Palmellaceae";1
"Panagrolaimidae";3
"Papaveraceae";1
"Paraglomeraceae";1
"Paraphysomonadaceae";3
"Parasitidae";1
"Pasteurellaceae";4
"Pasteuriaceae";4
"Paulinellidae";3
"Pemphigidae";1
"Peptococcaceae";4
"Peridiniaceae";1
"Phaeosphaeriaceae";1
"Phaselicystidaceae";4
"Phycisphaeraceae";4
"Phyllobacteriaceae";4
"Phytoseiidae";1
"Pinaceae";1
"Piptocephalidaceae";1
"Planctomycetaceae";4
"Planococcaceae";4
"Plantaginaceae";1
"Plasmodiophoridae";1
"Platyophryidae";3
"Plectidae";3
"Pleurochloridaceae";1
"Pluteaceae";1
"Poaceae";1
"Poduridae";2
"Polyangiaceae";4
"Polydesmidae";1
"Polygonaceae";1
"Pratylenchidae";2
"Prismatolaimidae";3
"Propionibacteriaceae";4
"Prorodontidae";3
"Protomycetaceae";1
"Protoribatidae";1
"Psathyrellaceae";1
"Pseudomonadaceae";4
"Pseudonocardiaceae";4
"Psoraceae";1
"Pterulaceae";1
"Pythiaceae";2
"Pyxidiophoraceae";1
"Qudsianematidae";3
"Ranunculaceae";1
"Resource::Decaying_wood";1
"Resource::Dung";1
"Resource::Litter";1
"Resource::MOS";1
"Rhabditidae";3
"Rhabdolaimidae";3
"Rhagidiidae";1
"Rhizobiaceae";4
"Rhizophlyctidaceae";1
"Rhizophydiaceae";1
"Rhodanobacteraceae";4
"Rhodobacteraceae";4
"Rhodobiaceae";4
"Rhodocyclaceae";4
"Rhodospirillaceae";4
"Rhodothermaceae";4
"Roseiarcaceae";4
"Roseiflexaceae";4
"Rubrobacteraceae";4
"Saccharomycetaceae";1
"Salicaceae";1
"Salpingoecidae";3
"Sanguibacteraceae";4
"Sapindaceae";1
"Saprolegniaceae";1
"Saprospiraceae";4
"Scarabaeidae";1
"Scenedesmaceae";1
"Sciaridae";1
"Sebacinaceae";1
"Serpulaceae";1
"Siluaniidae";3
"Sinobacteraceae";4
"Sminthuridae";2
"Sminthurididae";2
"Solanaceae";1
"Solibacteraceae";4
"Solirubrobacteraceae";4
"Spathidiidae";1
"Sphaerobacteraceae";4
"Sphaerobolaceae";1
"Sphenoderiidae";3
"Sphingobacteriaceae";4
"Sphingomonadaceae";4
"Spirochaetaceae";4
"Spirofilidae";1
"Spizellomycetaceae";1
"Sporichthyaceae";4
"Sporidiobolaceae";1
"Sporormiaceae";1
"Staphylinidae";2
"Staphylococcaceae";4
"Stemonitidae";3
"Stephanoecidae";3
"Stereaceae";1
"Streptomycetaceae";4
"Streptosporangiaceae";4
"Strophariaceae";1
"Synchytriaceae";1
"Syntrophaceae";4
"Syntrophobacteraceae";4
"Taxaceae";1
"Tectocepheidae";1
"Tepidisphaeraceae";4
"Teratocephalidae";3
"Tetrahymenidae";3
"Tetranychidae";1
"Thaumatomastigidae";3
"Theridiidae";1
"Thermoactinomycetaceae";4
"Thermoanaerobacteraceae";4
"Thermoleophilaceae";4
"Thermomonosporaceae";4
"Thripidae";2
"Tipulidae";1
"Trachelostylidae";1
"Tribonemataceae";1
"Trichocercidae";3
"Trichocomaceae";1
"Trichodoridae";2
"Tricholomataceae";1
"Trichosporonaceae";1
"Trinematidae";3
"Tripylidae";3
"Trypanosomatidae";1
"Tubeufiaceae";1
"Tullbergiidae";2
"Tylenchidae";2
"Tylencholaimidae";2
"Tylenchulidae";2
"Uronematidae";3
"Uropodidae";2
"Urostylidae";1
"Urticaceae";1
"Vahlkampfiidae";3
"Vampyrellidae";1
"Vaucheriaceae";1
"Veigaiidae";1
"Verrucomicrobia subdivision 3";4
"Verrucomicrobiaceae";4
"Vexilliferidae";3
"Viridiraptoridae";1
"Vorticellidae";3
"Vulgatibacteraceae";4
"Xanthobacteraceae";4
"Xanthomonadaceae";4
"Xanthonemataceae";1
"Zoothamniidae";3
