"";"labels"
"Phyllobacteriaceae";1
"Phytoseiidae";1
"Pinaceae";1
"Piptocephalidaceae";1
"Planctomycetaceae";1
"Planococcaceae";1
"Plantaginaceae";1
"Plasmodiophoridae";1
"Platyophryidae";1
"Plectidae";1
"Pleurochloridaceae";1
"Pluteaceae";1
"Poaceae";1
"Poduridae";1
"Polyangiaceae";1
"Polydesmidae";1
"Polygonaceae";1
"Pratylenchidae";1
"Prismatolaimidae";1
"Propionibacteriaceae";1
"Prorodontidae";1
"Protomycetaceae";1
"Protoribatidae";1
"Psathyrellaceae";1
"Pseudomonadaceae";1
"Pseudonocardiaceae";1
"Psoraceae";1
"Pterulaceae";1
"Pythiaceae";1
"Pyxidiophoraceae";1
"Qudsianematidae";1
"Ranunculaceae";1
"Resource::Decaying_wood";1
"Resource::Dung";1
"Resource::Litter";1
"Resource::MOS";1
"Rhabditidae";1
"Rhabdolaimidae";1
"Rhagidiidae";1
"Rhizobiaceae";1
"Rhizophlyctidaceae";1
"Rhizophydiaceae";1
"Rhodanobacteraceae";1
"Rhodobacteraceae";1
"Rhodobiaceae";1
"Rhodocyclaceae";1
"Rhodospirillaceae";1
"Rhodothermaceae";1
"Roseiarcaceae";1
"Roseiflexaceae";1
"Rubrobacteraceae";1
"Saccharomycetaceae";1
"Salicaceae";1
"Salpingoecidae";1
"Sanguibacteraceae";1
"Sapindaceae";1
"Saprolegniaceae";1
"Saprospiraceae";1
"Scarabaeidae";1
"Scenedesmaceae";1
"Sciaridae";1
"Sebacinaceae";1
"Serpulaceae";1
"Siluaniidae";1
"Sinobacteraceae";1
"Sminthuridae";1
"Sminthurididae";1
"Solanaceae";1
"Solibacteraceae";1
"Solirubrobacteraceae";1
"Spathidiidae";1
"Sphaerobacteraceae";1
"Sphaerobolaceae";1
"Sphenoderiidae";1
"Sphingobacteriaceae";1
"Sphingomonadaceae";1
"Spirochaetaceae";1
"Spirofilidae";1
"Spizellomycetaceae";1
"Sporichthyaceae";1
"Sporidiobolaceae";1
"Sporormiaceae";1
"Staphylinidae";1
"Staphylococcaceae";1
"Stemonitidae";1
"Stephanoecidae";1
"Stereaceae";1
"Streptomycetaceae";1
"Streptosporangiaceae";1
"Strophariaceae";1
"Synchytriaceae";1
"Syntrophaceae";1
"Syntrophobacteraceae";1
"Taxaceae";1
"Tectocepheidae";1
"Tepidisphaeraceae";1
"Teratocephalidae";1
"Tetrahymenidae";1
"Tetranychidae";1
"Thaumatomastigidae";1
"Theridiidae";1
"Thermoactinomycetaceae";1
"Thermoanaerobacteraceae";1
"Thermoleophilaceae";1
"Thermomonosporaceae";1
"Thripidae";1
"Tipulidae";1
"Trachelostylidae";1
"Tribonemataceae";1
"Trichocercidae";1
"Trichocomaceae";1
"Trichodoridae";1
"Tricholomataceae";1
"Trichosporonaceae";1
"Trinematidae";1
"Tripylidae";1
"Trypanosomatidae";1
"Tubeufiaceae";1
"Tullbergiidae";1
"Tylenchidae";1
"Tylencholaimidae";1
"Tylenchulidae";1
"Uronematidae";1
"Uropodidae";1
"Urostylidae";1
"Urticaceae";1
"Vahlkampfiidae";1
"Vampyrellidae";1
"Vaucheriaceae";1
"Veigaiidae";1
"Verrucomicrobia subdivision 3";1
"Verrucomicrobiaceae";1
"Vexilliferidae";1
"Viridiraptoridae";1
"Vorticellidae";1
"Vulgatibacteraceae";1
"Xanthobacteraceae";1
"Xanthomonadaceae";1
"Xanthonemataceae";1
"Zoothamniidae";1
