"";"labels"
"Erythrobacteraceae";1
"Eudubosquellidae";1
"Euglyphidae";2
"Euplotidae";1
"Eustigmataceae";1
"Fabaceae";1
"Fibrobacteraceae";1
"Filobasidiaceae";1
"Flavobacteriaceae";1
"Forficulidae";2
"Formicidae";1
"Frankiaceae";1
"Fusobacteriaceae";1
"Gaiellaceae";1
"Galumnidae";1
"Geastraceae";1
"Gemmataceae";1
"Gemmatimonadaceae";1
"Geobacteraceae";1
"Geodermatophilaceae";1
"Geraniaceae";1
"Gigasporaceae";1
"Glomeraceae";1
"Glossiphoniidae";1
"Grossglockneriidae";2
"Gyropidae";1
"Halieaceae";1
"Halosphaeriaceae";1
"Halteriidae";2
"Hartmannellidae";2
"Hausmanniellidae";2
"Helotiaceae";1
"Heteroderidae";2
"Heteromitidae";2
"Heteropediaceae";1
"Heterophryidae";2
"Hibberdiaceae";1
"Histiostomatidae";2
"Hoehnelomycetaceae";1
"Holophagaceae";1
"Holostichidae";1
"Hoplolaimidae";2
"Hyaloscyphaceae";1
"Hydnodontaceae";1
"Hydrogenophilaceae";1
"Hydrophyllaceae";1
"Hygrophoraceae";1
"Hymenobacteraceae";1
"Hymenochaetaceae";1
"Hyphochytriaceae";1
"Hyphomicrobiaceae";1
"Hypogastruridae";2
"Iamiaceae";1
"Ignavibacteriaceae";1
"Intrasporangiaceae";1
"Isolaimiidae";2
"Isosphaeraceae";1
"Isotomidae";2
"Ixioliriaceae";1
"Juglandaceae";1
"Julidae";1
"Juncaceae";1
"Kangiellaceae";1
"Katiannidae";2
"Kineosporiaceae";1
"Klebsormidiaceae";1
"Kofleriaceae";1
"Ktedonobacteraceae";1
"Lachnocladiaceae";1
"Lacrymariidae";1
"Laelapidae";1
"Lamiaceae";1
"Legionellaceae";1
"Leiodidae";2
"Leptomyxidae";2
"Leptophryidae";1
"Leptosphaeriaceae";1
"Leptospiraceae";1
"Linaceae";1
"Lithobiidae";1
"Lonchopteridae";2
"Longidoridae";2
"Lumbricidae";1
"Magnaporthaceae";1
"Mallomonadaceae";2
"Marasmiaceae";1
"Marynidae";2
"Melastomataceae";1
"Meloidogynidae";2
"Merliniidae";2
"Mermithidae";1
"Methanomassiliicoccaceae";1
"Methylobacteriaceae";1
"Methylocystaceae";1
"Methylophilaceae";1
"Microbacteriaceae";1
"Micrococcaceae";1
"Microlaimidae";2
"Micromonosporaceae";1
"Micropepsaceae";1
"Microthoracidae";2
"Microthrixaceae";1
"Mischococcaceae";1
"Monhysteridae";2
"Monocystidae";1
"Mononchidae";1
"Moraxellaceae";1
"Mortierellaceae";1
"Mrakiaceae";2
"Mucoraceae";1
"Mycobacteriaceae";1
"Myxochloridaceae";2
"Myxococcaceae";1
"Nakamurellaceae";1
"Nannocystaceae";1
"Nassulidae";2
"Naviculaceae";1
"Neanuridae";2
"Neelidae";2
"Nitrosomonadaceae";1
"Nitrosopumilaceae";1
"Nitrososphaeraceae";1
"Nitrospiraceae";1
"Nocardiaceae";1
"Nocardioidaceae";1
"Noctuidae";1
"Nordiidae";2
"Nucleariidae";1
"Nygolaimidae";1
"Ochromonadaceae";2
"Oikomonadaceae";1
"Oleaceae";1
"Oligoflexaceae";1
"Olpidiaceae";1
"Onychiuridae";2
"Onygenaceae";1
"Opitutaceae";1
"Orbiliaceae";1
"Oribatulidae";1
"Oxalobacteraceae";1
"Oxystominidae";2
"Oxytrichidae";2
"Paenibacillaceae";1
"Palmellaceae";1
"Panagrolaimidae";2
"Papaveraceae";1
"Paraglomeraceae";1
"Paraphysomonadaceae";2
"Parasitidae";1
"Pasteurellaceae";1
"Pasteuriaceae";1
"Paulinellidae";2
"Pemphigidae";1
"Peptococcaceae";1
"Peridiniaceae";1
"Phaeosphaeriaceae";1
"Phaselicystidaceae";1
"Phycisphaeraceae";1
"Phyllobacteriaceae";1
"Phytoseiidae";1
"Pinaceae";1
"Piptocephalidaceae";1
"Planctomycetaceae";1
"Planococcaceae";1
"Plantaginaceae";1
"Plasmodiophoridae";1
"Platyophryidae";2
"Plectidae";2
"Pleurochloridaceae";1
"Pluteaceae";1
"Poaceae";1
"Poduridae";2
"Polyangiaceae";1
"Polydesmidae";1
"Polygonaceae";1
"Pratylenchidae";2
"Prismatolaimidae";2
"Propionibacteriaceae";1
"Prorodontidae";2
"Protomycetaceae";1
"Protoribatidae";1
"Psathyrellaceae";1
"Pseudomonadaceae";1
"Pseudonocardiaceae";1
"Psoraceae";1
"Pterulaceae";1
"Pythiaceae";2
"Pyxidiophoraceae";1
"Qudsianematidae";2
"Ranunculaceae";1
"Resource::Decaying_wood";2
"Resource::Dung";2
"Resource::Litter";2
"Resource::MOS";2
"Rhabditidae";2
"Rhabdolaimidae";2
"Rhagidiidae";1
"Rhizobiaceae";1
"Rhizophlyctidaceae";1
"Rhizophydiaceae";1
"Rhodanobacteraceae";1
"Rhodobacteraceae";1
"Rhodobiaceae";1
"Rhodocyclaceae";1
"Rhodospirillaceae";1
"Rhodothermaceae";1
"Roseiarcaceae";1
"Roseiflexaceae";1
"Rubrobacteraceae";1
"Saccharomycetaceae";1
"Salicaceae";1
"Salpingoecidae";2
"Sanguibacteraceae";1
"Sapindaceae";1
"Saprolegniaceae";1
"Saprospiraceae";1
"Scarabaeidae";1
"Scenedesmaceae";1
"Sciaridae";1
"Sebacinaceae";1
"Serpulaceae";1
"Siluaniidae";2
"Sinobacteraceae";1
"Sminthuridae";2
"Sminthurididae";2
"Solanaceae";1
"Solibacteraceae";1
"Solirubrobacteraceae";1
"Spathidiidae";1
"Sphaerobacteraceae";1
"Sphaerobolaceae";1
"Sphenoderiidae";2
"Sphingobacteriaceae";1
"Sphingomonadaceae";1
"Spirochaetaceae";1
"Spirofilidae";1
"Spizellomycetaceae";1
"Sporichthyaceae";1
"Sporidiobolaceae";1
"Sporormiaceae";1
"Staphylinidae";2
"Staphylococcaceae";1
"Stemonitidae";2
"Stephanoecidae";2
"Stereaceae";1
"Streptomycetaceae";1
"Streptosporangiaceae";1
"Strophariaceae";1
"Synchytriaceae";1
"Syntrophaceae";1
"Syntrophobacteraceae";1
"Taxaceae";1
"Tectocepheidae";1
"Tepidisphaeraceae";1
"Teratocephalidae";2
"Tetrahymenidae";2
"Tetranychidae";1
"Thaumatomastigidae";2
"Theridiidae";1
"Thermoactinomycetaceae";1
"Thermoanaerobacteraceae";1
"Thermoleophilaceae";1
"Thermomonosporaceae";1
"Thripidae";2
"Tipulidae";1
"Trachelostylidae";1
"Tribonemataceae";1
"Trichocercidae";2
"Trichocomaceae";1
"Trichodoridae";2
"Tricholomataceae";1
"Trichosporonaceae";1
"Trinematidae";2
"Tripylidae";2
"Trypanosomatidae";1
"Tubeufiaceae";1
"Tullbergiidae";2
"Tylenchidae";2
"Tylencholaimidae";2
"Tylenchulidae";2
"Uronematidae";2
"Uropodidae";2
"Urostylidae";1
"Urticaceae";1
"Vahlkampfiidae";2
"Vampyrellidae";1
"Vaucheriaceae";1
"Veigaiidae";1
"Verrucomicrobia subdivision 3";1
"Verrucomicrobiaceae";1
"Vexilliferidae";2
"Viridiraptoridae";1
"Vorticellidae";2
"Vulgatibacteraceae";1
"Xanthobacteraceae";1
"Xanthomonadaceae";1
"Xanthonemataceae";1
"Zoothamniidae";2
