"";"labels"
"Curculionidae";14
"Cyclidiidae";4
"Cyphellophoraceae";12
"Cyrtolophosididae";7
"Cystobasidiaceae";14
"Cytophagaceae";5
"Dacrymycetaceae";12
"Dehalococcoidaceae";5
"Demequinaceae";5
"Desulfobulbaceae";5
"Desulfovibrionaceae";5
"Desulfuromonadaceae";5
"Diadesmidaceae";13
"Dictyosporiaceae";12
"Didymellaceae";15
"Dileptidae";11
"Dinobryaceae";5
"Diplogasteroididae";10
"Dipodascaceae";12
"Diversisporaceae";14
"Dorylaimidae";9
"Echinamoebidae";7
"Ectothiorhodospiraceae";5
"Elateridae";15
"Elusimicrobiaceae";5
"Enchytraeidae";14
"Endochytriaceae";12
"Endogonaceae";12
"Enterobacteriaceae";5
"Entomobryidae";2
"Entylomataceae";14
"Eosentomidae";2
"Epistylidae";4
"Ericaceae";16
"Erythrobacteraceae";5
"Eudubosquellidae";13
"Euglyphidae";7
"Euplotidae";17
"Eustigmataceae";13
"Fabaceae";16
"Fibrobacteraceae";5
"Filobasidiaceae";12
"Flavobacteriaceae";5
"Forficulidae";2
"Formicidae";14
"Frankiaceae";5
"Fusobacteriaceae";5
"Gaiellaceae";5
"Galumnidae";14
"Geastraceae";12
"Gemmataceae";5
"Gemmatimonadaceae";5
"Geobacteraceae";5
"Geodermatophilaceae";5
"Geraniaceae";16
"Gigasporaceae";14
"Glomeraceae";14
"Glossiphoniidae";14
"Grossglockneriidae";2
"Gyropidae";14
"Halieaceae";5
"Halosphaeriaceae";12
"Halteriidae";4
"Hartmannellidae";7
"Hausmanniellidae";7
"Helotiaceae";12
"Heteroderidae";15
"Heteromitidae";7
"Heteropediaceae";13
"Heterophryidae";7
"Hibberdiaceae";13
"Histiostomatidae";2
"Hoehnelomycetaceae";12
"Holophagaceae";5
"Holostichidae";17
"Hoplolaimidae";15
"Hyaloscyphaceae";12
"Hydnodontaceae";12
"Hydrogenophilaceae";5
"Hydrophyllaceae";16
"Hygrophoraceae";12
"Hymenobacteraceae";5
"Hymenochaetaceae";12
"Hyphochytriaceae";14
"Hyphomicrobiaceae";5
"Hypogastruridae";2
"Iamiaceae";5
"Ignavibacteriaceae";5
"Intrasporangiaceae";5
"Isolaimiidae";6
"Isosphaeraceae";5
"Isotomidae";2
"Ixioliriaceae";16
"Juglandaceae";16
"Julidae";14
"Juncaceae";16
"Kangiellaceae";5
"Katiannidae";2
"Kineosporiaceae";5
"Klebsormidiaceae";13
"Kofleriaceae";5
"Ktedonobacteraceae";5
"Lachnocladiaceae";12
"Lacrymariidae";11
"Laelapidae";1
"Lamiaceae";16
"Legionellaceae";5
"Leiodidae";2
"Leptomyxidae";7
"Leptophryidae";17
"Leptosphaeriaceae";14
"Leptospiraceae";5
"Linaceae";16
"Lithobiidae";3
"Lonchopteridae";2
"Longidoridae";15
"Lumbricidae";14
"Magnaporthaceae";14
"Mallomonadaceae";8
"Marasmiaceae";12
"Marynidae";7
"Melastomataceae";16
"Meloidogynidae";15
"Merliniidae";15
"Mermithidae";14
"Methanomassiliicoccaceae";18
"Methylobacteriaceae";5
"Methylocystaceae";5
"Methylophilaceae";5
"Microbacteriaceae";5
"Micrococcaceae";5
"Microlaimidae";6
"Micromonosporaceae";5
"Micropepsaceae";5
"Microthoracidae";4
"Microthrixaceae";5
"Mischococcaceae";13
"Monhysteridae";6
"Monocystidae";14
"Mononchidae";10
"Moraxellaceae";5
"Mortierellaceae";12
"Mrakiaceae";15
"Mucoraceae";12
"Mycobacteriaceae";5
"Myxochloridaceae";8
"Myxococcaceae";5
"Nakamurellaceae";5
"Nannocystaceae";5
"Nassulidae";7
"Naviculaceae";13
"Neanuridae";2
"Neelidae";2
"Nitrosomonadaceae";5
"Nitrosopumilaceae";18
"Nitrososphaeraceae";18
"Nitrospiraceae";5
"Nocardiaceae";5
"Nocardioidaceae";5
"Noctuidae";14
"Nordiidae";9
"Nucleariidae";17
"Nygolaimidae";10
"Ochromonadaceae";8
"Oikomonadaceae";13
"Oleaceae";16
"Oligoflexaceae";5
"Olpidiaceae";14
"Onychiuridae";2
"Onygenaceae";12
"Opitutaceae";5
"Orbiliaceae";12
"Oribatulidae";14
"Oxalobacteraceae";5
"Oxystominidae";6
"Oxytrichidae";4
"Paenibacillaceae";5
"Palmellaceae";13
"Panagrolaimidae";6
"Papaveraceae";16
"Paraglomeraceae";14
"Paraphysomonadaceae";8
"Parasitidae";1
"Pasteurellaceae";5
"Pasteuriaceae";5
"Paulinellidae";7
"Pemphigidae";14
"Peptococcaceae";5
"Peridiniaceae";13
"Phaeosphaeriaceae";12
"Phaselicystidaceae";5
"Phycisphaeraceae";5
"Phyllobacteriaceae";5
"Phytoseiidae";1
"Pinaceae";16
"Piptocephalidaceae";12
"Planctomycetaceae";5
"Planococcaceae";5
"Plantaginaceae";16
"Plasmodiophoridae";14
"Platyophryidae";7
"Plectidae";6
"Pleurochloridaceae";13
"Pluteaceae";12
"Poaceae";16
"Poduridae";2
"Polyangiaceae";5
"Polydesmidae";14
"Polygonaceae";16
"Pratylenchidae";15
"Prismatolaimidae";6
"Propionibacteriaceae";5
"Prorodontidae";4
"Protomycetaceae";14
"Protoribatidae";14
"Psathyrellaceae";12
"Pseudomonadaceae";5
"Pseudonocardiaceae";5
"Psoraceae";12
"Pterulaceae";12
"Pythiaceae";15
"Pyxidiophoraceae";12
"Qudsianematidae";9
"Ranunculaceae";16
"Resource::Decaying_wood";20
"Resource::Dung";21
"Resource::Litter";21
"Resource::MOS";21
"Rhabditidae";6
"Rhabdolaimidae";6
"Rhagidiidae";1
"Rhizobiaceae";5
"Rhizophlyctidaceae";12
"Rhizophydiaceae";12
"Rhodanobacteraceae";5
"Rhodobacteraceae";5
"Rhodobiaceae";5
"Rhodocyclaceae";5
"Rhodospirillaceae";5
"Rhodothermaceae";5
"Roseiarcaceae";5
"Roseiflexaceae";5
"Rubrobacteraceae";5
"Saccharomycetaceae";12
"Salicaceae";16
"Salpingoecidae";4
"Sanguibacteraceae";5
"Sapindaceae";16
"Saprolegniaceae";14
"Saprospiraceae";5
"Scarabaeidae";14
"Scenedesmaceae";13
"Sciaridae";14
"Sebacinaceae";12
"Serpulaceae";12
"Siluaniidae";4
"Sinobacteraceae";5
"Sminthuridae";2
"Sminthurididae";2
"Solanaceae";16
"Solibacteraceae";5
"Solirubrobacteraceae";5
"Spathidiidae";11
"Sphaerobacteraceae";5
"Sphaerobolaceae";12
"Sphenoderiidae";7
"Sphingobacteriaceae";5
"Sphingomonadaceae";5
"Spirochaetaceae";5
"Spirofilidae";17
"Spizellomycetaceae";12
"Sporichthyaceae";5
"Sporidiobolaceae";12
"Sporormiaceae";12
"Staphylinidae";2
"Staphylococcaceae";5
"Stemonitidae";7
"Stephanoecidae";4
"Stereaceae";12
"Streptomycetaceae";5
"Streptosporangiaceae";5
"Strophariaceae";12
"Synchytriaceae";14
"Syntrophaceae";5
"Syntrophobacteraceae";5
"Taxaceae";16
"Tectocepheidae";14
"Tepidisphaeraceae";5
"Teratocephalidae";6
"Tetrahymenidae";4
"Tetranychidae";14
"Thaumatomastigidae";7
"Theridiidae";3
"Thermoactinomycetaceae";5
"Thermoanaerobacteraceae";5
"Thermoleophilaceae";5
"Thermomonosporaceae";5
"Thripidae";15
"Tipulidae";14
"Trachelostylidae";17
"Tribonemataceae";13
"Trichocercidae";4
"Trichocomaceae";12
"Trichodoridae";15
"Tricholomataceae";12
"Trichosporonaceae";12
"Trinematidae";7
"Tripylidae";9
"Trypanosomatidae";14
"Tubeufiaceae";12
"Tullbergiidae";2
"Tylenchidae";15
"Tylencholaimidae";2
"Tylenchulidae";15
"Uronematidae";4
"Uropodidae";2
"Urostylidae";17
"Urticaceae";16
"Vahlkampfiidae";7
"Vampyrellidae";17
"Vaucheriaceae";13
"Veigaiidae";1
"Verrucomicrobia subdivision 3";5
"Verrucomicrobiaceae";5
"Vexilliferidae";4
"Viridiraptoridae";19
"Vorticellidae";4
"Vulgatibacteraceae";5
"Xanthobacteraceae";5
"Xanthomonadaceae";5
"Xanthonemataceae";13
"Zoothamniidae";4
