"";"labels"
"Euplotidae";24
"Eustigmataceae";18
"Fabaceae";23
"Fibrobacteraceae";6
"Filobasidiaceae";15
"Flavobacteriaceae";6
"Forficulidae";17
"Formicidae";20
"Frankiaceae";6
"Fusobacteriaceae";6
"Gaiellaceae";6
"Galumnidae";20
"Geastraceae";15
"Gemmataceae";12
"Gemmatimonadaceae";12
"Geobacteraceae";6
"Geodermatophilaceae";6
"Geraniaceae";23
"Gigasporaceae";22
"Glomeraceae";22
"Glossiphoniidae";22
"Grossglockneriidae";16
"Gyropidae";20
"Halieaceae";6
"Halosphaeriaceae";15
"Halteriidae";5
"Hartmannellidae";8
"Hausmanniellidae";8
"Helotiaceae";15
"Heteroderidae";21
"Heteromitidae";8
"Heteropediaceae";18
"Heterophryidae";8
"Hibberdiaceae";18
"Histiostomatidae";2
"Hoehnelomycetaceae";15
"Holophagaceae";12
"Holostichidae";24
"Hoplolaimidae";21
"Hyaloscyphaceae";15
"Hydnodontaceae";15
"Hydrogenophilaceae";6
"Hydrophyllaceae";23
"Hygrophoraceae";15
"Hymenobacteraceae";6
"Hymenochaetaceae";15
"Hyphochytriaceae";22
"Hyphomicrobiaceae";6
"Hypogastruridae";2
"Iamiaceae";6
"Ignavibacteriaceae";6
"Intrasporangiaceae";6
"Isolaimiidae";7
"Isosphaeraceae";12
"Isotomidae";2
"Ixioliriaceae";23
"Juglandaceae";23
"Julidae";20
"Juncaceae";23
"Kangiellaceae";6
"Katiannidae";2
"Kineosporiaceae";6
"Klebsormidiaceae";18
"Kofleriaceae";6
"Ktedonobacteraceae";6
"Lachnocladiaceae";15
"Lacrymariidae";14
"Laelapidae";1
"Lamiaceae";23
"Legionellaceae";6
"Leiodidae";2
"Leptomyxidae";9
"Leptophryidae";24
"Leptosphaeriaceae";22
"Leptospiraceae";6
"Linaceae";23
"Lithobiidae";4
"Lonchopteridae";2
"Longidoridae";21
"Lumbricidae";22
"Magnaporthaceae";22
"Mallomonadaceae";10
"Marasmiaceae";15
"Marynidae";8
"Melastomataceae";23
"Meloidogynidae";21
"Merliniidae";21
"Mermithidae";22
"Methanomassiliicoccaceae";25
"Methylobacteriaceae";6
"Methylocystaceae";6
"Methylophilaceae";6
"Microbacteriaceae";6
"Micrococcaceae";6
"Microlaimidae";7
"Micromonosporaceae";6
"Micropepsaceae";6
"Microthoracidae";5
"Microthrixaceae";6
"Mischococcaceae";18
"Monhysteridae";7
"Monocystidae";22
"Mononchidae";13
"Moraxellaceae";6
"Mortierellaceae";15
"Mrakiaceae";21
"Mucoraceae";15
"Mycobacteriaceae";6
"Myxochloridaceae";10
"Myxococcaceae";6
"Nakamurellaceae";6
"Nannocystaceae";6
"Nassulidae";9
"Naviculaceae";18
"Neanuridae";2
"Neelidae";2
"Nitrosomonadaceae";6
"Nitrosopumilaceae";25
"Nitrososphaeraceae";25
"Nitrospiraceae";6
"Nocardiaceae";6
"Nocardioidaceae";6
"Noctuidae";20
"Nordiidae";11
"Nucleariidae";24
"Nygolaimidae";13
"Ochromonadaceae";10
"Oikomonadaceae";18
"Oleaceae";23
"Oligoflexaceae";6
"Olpidiaceae";22
"Onychiuridae";2
"Onygenaceae";15
"Opitutaceae";6
"Orbiliaceae";15
"Oribatulidae";20
"Oxalobacteraceae";6
"Oxystominidae";7
"Oxytrichidae";5
"Paenibacillaceae";6
"Palmellaceae";18
"Panagrolaimidae";7
"Papaveraceae";23
"Paraglomeraceae";22
"Paraphysomonadaceae";10
"Parasitidae";1
"Pasteurellaceae";6
"Pasteuriaceae";6
"Paulinellidae";8
"Pemphigidae";20
"Peptococcaceae";6
"Peridiniaceae";18
"Phaeosphaeriaceae";15
"Phaselicystidaceae";6
"Phycisphaeraceae";12
"Phyllobacteriaceae";6
"Phytoseiidae";1
"Pinaceae";23
"Piptocephalidaceae";15
"Planctomycetaceae";12
"Planococcaceae";6
"Plantaginaceae";23
"Plasmodiophoridae";22
"Platyophryidae";8
"Plectidae";7
"Pleurochloridaceae";18
"Pluteaceae";15
"Poaceae";23
"Poduridae";2
"Polyangiaceae";6
"Polydesmidae";20
"Polygonaceae";23
"Pratylenchidae";21
"Prismatolaimidae";7
"Propionibacteriaceae";6
"Prorodontidae";5
"Protomycetaceae";22
"Protoribatidae";20
"Psathyrellaceae";15
"Pseudomonadaceae";6
"Pseudonocardiaceae";6
"Psoraceae";15
"Pterulaceae";15
"Pythiaceae";21
"Pyxidiophoraceae";15
"Qudsianematidae";11
"Ranunculaceae";23
"Resource::Decaying_wood";27
"Resource::Dung";28
"Resource::Litter";29
"Resource::MOS";28
"Rhabditidae";7
"Rhabdolaimidae";7
"Rhagidiidae";1
"Rhizobiaceae";6
"Rhizophlyctidaceae";15
"Rhizophydiaceae";15
"Rhodanobacteraceae";6
"Rhodobacteraceae";6
"Rhodobiaceae";6
"Rhodocyclaceae";6
"Rhodospirillaceae";6
"Rhodothermaceae";6
"Roseiarcaceae";6
"Roseiflexaceae";6
"Rubrobacteraceae";6
"Saccharomycetaceae";15
"Salicaceae";23
"Salpingoecidae";5
"Sanguibacteraceae";6
"Sapindaceae";23
"Saprolegniaceae";22
"Saprospiraceae";6
"Scarabaeidae";20
"Scenedesmaceae";18
"Sciaridae";20
"Sebacinaceae";15
"Serpulaceae";15
"Siluaniidae";5
"Sinobacteraceae";6
"Sminthuridae";2
"Sminthurididae";2
"Solanaceae";23
"Solibacteraceae";12
"Solirubrobacteraceae";6
"Spathidiidae";14
"Sphaerobacteraceae";6
"Sphaerobolaceae";15
"Sphenoderiidae";8
"Sphingobacteriaceae";6
"Sphingomonadaceae";6
"Spirochaetaceae";6
"Spirofilidae";24
"Spizellomycetaceae";15
"Sporichthyaceae";6
"Sporidiobolaceae";15
"Sporormiaceae";15
"Staphylinidae";17
"Staphylococcaceae";6
"Stemonitidae";8
"Stephanoecidae";5
"Stereaceae";15
"Streptomycetaceae";6
"Streptosporangiaceae";6
"Strophariaceae";15
"Synchytriaceae";22
"Syntrophaceae";6
"Syntrophobacteraceae";6
"Taxaceae";23
"Tectocepheidae";20
"Tepidisphaeraceae";12
"Teratocephalidae";7
"Tetrahymenidae";5
"Tetranychidae";20
"Thaumatomastigidae";8
"Theridiidae";4
"Thermoactinomycetaceae";6
"Thermoanaerobacteraceae";6
"Thermoleophilaceae";6
"Thermomonosporaceae";6
"Thripidae";21
"Tipulidae";20
"Trachelostylidae";24
"Tribonemataceae";18
"Trichocercidae";5
"Trichocomaceae";15
"Trichodoridae";21
"Tricholomataceae";15
"Trichosporonaceae";15
"Trinematidae";8
"Tripylidae";11
"Trypanosomatidae";22
"Tubeufiaceae";15
"Tullbergiidae";2
"Tylenchidae";21
"Tylencholaimidae";16
"Tylenchulidae";21
"Uronematidae";5
"Uropodidae";2
"Urostylidae";24
"Urticaceae";23
"Vahlkampfiidae";9
"Vampyrellidae";24
"Vaucheriaceae";18
"Veigaiidae";1
"Verrucomicrobia subdivision 3";6
"Verrucomicrobiaceae";6
"Vexilliferidae";5
"Viridiraptoridae";26
"Vorticellidae";5
"Vulgatibacteraceae";6
"Xanthobacteraceae";6
"Xanthomonadaceae";6
"Xanthonemataceae";18
"Zoothamniidae";5
