"";"labels"
"Euplotidae";31
"Eustigmataceae";20
"Fabaceae";26
"Fibrobacteraceae";6
"Filobasidiaceae";15
"Flavobacteriaceae";6
"Forficulidae";18
"Formicidae";23
"Frankiaceae";6
"Fusobacteriaceae";6
"Gaiellaceae";6
"Galumnidae";33
"Geastraceae";15
"Gemmataceae";12
"Gemmatimonadaceae";12
"Geobacteraceae";6
"Geodermatophilaceae";6
"Geraniaceae";29
"Gigasporaceae";28
"Glomeraceae";28
"Glossiphoniidae";28
"Grossglockneriidae";19
"Gyropidae";33
"Halieaceae";6
"Halosphaeriaceae";15
"Halteriidae";5
"Hartmannellidae";8
"Hausmanniellidae";8
"Helotiaceae";15
"Heteroderidae";27
"Heteromitidae";8
"Heteropediaceae";20
"Heterophryidae";8
"Hibberdiaceae";20
"Histiostomatidae";2
"Hoehnelomycetaceae";15
"Holophagaceae";12
"Holostichidae";31
"Hoplolaimidae";27
"Hyaloscyphaceae";15
"Hydnodontaceae";32
"Hydrogenophilaceae";6
"Hydrophyllaceae";29
"Hygrophoraceae";15
"Hymenobacteraceae";6
"Hymenochaetaceae";32
"Hyphochytriaceae";28
"Hyphomicrobiaceae";6
"Hypogastruridae";2
"Iamiaceae";6
"Ignavibacteriaceae";6
"Intrasporangiaceae";6
"Isolaimiidae";7
"Isosphaeraceae";12
"Isotomidae";2
"Ixioliriaceae";29
"Juglandaceae";29
"Julidae";33
"Juncaceae";29
"Kangiellaceae";6
"Katiannidae";2
"Kineosporiaceae";6
"Klebsormidiaceae";20
"Kofleriaceae";6
"Ktedonobacteraceae";6
"Lachnocladiaceae";15
"Lacrymariidae";14
"Laelapidae";1
"Lamiaceae";29
"Legionellaceae";6
"Leiodidae";17
"Leptomyxidae";9
"Leptophryidae";31
"Leptosphaeriaceae";28
"Leptospiraceae";6
"Linaceae";29
"Lithobiidae";4
"Lonchopteridae";17
"Longidoridae";27
"Lumbricidae";28
"Magnaporthaceae";28
"Mallomonadaceae";10
"Marasmiaceae";15
"Marynidae";8
"Melastomataceae";29
"Meloidogynidae";27
"Merliniidae";27
"Mermithidae";25
"Methanomassiliicoccaceae";34
"Methylobacteriaceae";6
"Methylocystaceae";6
"Methylophilaceae";6
"Microbacteriaceae";6
"Micrococcaceae";6
"Microlaimidae";7
"Micromonosporaceae";6
"Micropepsaceae";6
"Microthoracidae";5
"Microthrixaceae";6
"Mischococcaceae";20
"Monhysteridae";7
"Monocystidae";28
"Mononchidae";13
"Moraxellaceae";6
"Mortierellaceae";15
"Mrakiaceae";27
"Mucoraceae";15
"Mycobacteriaceae";6
"Myxochloridaceae";10
"Myxococcaceae";6
"Nakamurellaceae";6
"Nannocystaceae";6
"Nassulidae";9
"Naviculaceae";20
"Neanuridae";2
"Neelidae";2
"Nitrosomonadaceae";6
"Nitrosopumilaceae";34
"Nitrososphaeraceae";34
"Nitrospiraceae";6
"Nocardiaceae";6
"Nocardioidaceae";6
"Noctuidae";23
"Nordiidae";11
"Nucleariidae";31
"Nygolaimidae";13
"Ochromonadaceae";10
"Oikomonadaceae";20
"Oleaceae";29
"Oligoflexaceae";6
"Olpidiaceae";28
"Onychiuridae";2
"Onygenaceae";15
"Opitutaceae";6
"Orbiliaceae";15
"Oribatulidae";33
"Oxalobacteraceae";6
"Oxystominidae";7
"Oxytrichidae";5
"Paenibacillaceae";6
"Palmellaceae";20
"Panagrolaimidae";7
"Papaveraceae";26
"Paraglomeraceae";28
"Paraphysomonadaceae";10
"Parasitidae";1
"Pasteurellaceae";6
"Pasteuriaceae";6
"Paulinellidae";8
"Pemphigidae";23
"Peptococcaceae";6
"Peridiniaceae";20
"Phaeosphaeriaceae";15
"Phaselicystidaceae";6
"Phycisphaeraceae";12
"Phyllobacteriaceae";6
"Phytoseiidae";1
"Pinaceae";29
"Piptocephalidaceae";32
"Planctomycetaceae";12
"Planococcaceae";6
"Plantaginaceae";29
"Plasmodiophoridae";28
"Platyophryidae";8
"Plectidae";7
"Pleurochloridaceae";20
"Pluteaceae";15
"Poaceae";26
"Poduridae";2
"Polyangiaceae";6
"Polydesmidae";33
"Polygonaceae";29
"Pratylenchidae";27
"Prismatolaimidae";7
"Propionibacteriaceae";6
"Prorodontidae";5
"Protomycetaceae";28
"Protoribatidae";33
"Psathyrellaceae";32
"Pseudomonadaceae";6
"Pseudonocardiaceae";6
"Psoraceae";15
"Pterulaceae";15
"Pythiaceae";27
"Pyxidiophoraceae";15
"Qudsianematidae";11
"Ranunculaceae";26
"Resource::Decaying_wood";37
"Resource::Dung";38
"Resource::Litter";39
"Resource::MOS";38
"Rhabditidae";7
"Rhabdolaimidae";7
"Rhagidiidae";1
"Rhizobiaceae";6
"Rhizophlyctidaceae";15
"Rhizophydiaceae";15
"Rhodanobacteraceae";6
"Rhodobacteraceae";6
"Rhodobiaceae";6
"Rhodocyclaceae";6
"Rhodospirillaceae";6
"Rhodothermaceae";6
"Roseiarcaceae";6
"Roseiflexaceae";6
"Rubrobacteraceae";6
"Saccharomycetaceae";15
"Salicaceae";26
"Salpingoecidae";5
"Sanguibacteraceae";6
"Sapindaceae";29
"Saprolegniaceae";28
"Saprospiraceae";6
"Scarabaeidae";23
"Scenedesmaceae";20
"Sciaridae";23
"Sebacinaceae";15
"Serpulaceae";32
"Siluaniidae";5
"Sinobacteraceae";6
"Sminthuridae";2
"Sminthurididae";2
"Solanaceae";26
"Solibacteraceae";12
"Solirubrobacteraceae";6
"Spathidiidae";14
"Sphaerobacteraceae";6
"Sphaerobolaceae";15
"Sphenoderiidae";8
"Sphingobacteriaceae";6
"Sphingomonadaceae";6
"Spirochaetaceae";6
"Spirofilidae";31
"Spizellomycetaceae";15
"Sporichthyaceae";6
"Sporidiobolaceae";15
"Sporormiaceae";15
"Staphylinidae";18
"Staphylococcaceae";6
"Stemonitidae";8
"Stephanoecidae";5
"Stereaceae";15
"Streptomycetaceae";6
"Streptosporangiaceae";6
"Strophariaceae";15
"Synchytriaceae";28
"Syntrophaceae";6
"Syntrophobacteraceae";6
"Taxaceae";29
"Tectocepheidae";33
"Tepidisphaeraceae";12
"Teratocephalidae";7
"Tetrahymenidae";5
"Tetranychidae";22
"Thaumatomastigidae";8
"Theridiidae";4
"Thermoactinomycetaceae";6
"Thermoanaerobacteraceae";6
"Thermoleophilaceae";6
"Thermomonosporaceae";6
"Thripidae";24
"Tipulidae";23
"Trachelostylidae";31
"Tribonemataceae";20
"Trichocercidae";5
"Trichocomaceae";15
"Trichodoridae";27
"Tricholomataceae";15
"Trichosporonaceae";15
"Trinematidae";8
"Tripylidae";11
"Trypanosomatidae";25
"Tubeufiaceae";15
"Tullbergiidae";2
"Tylenchidae";24
"Tylencholaimidae";16
"Tylenchulidae";27
"Uronematidae";5
"Uropodidae";2
"Urostylidae";31
"Urticaceae";26
"Vahlkampfiidae";9
"Vampyrellidae";31
"Vaucheriaceae";20
"Veigaiidae";1
"Verrucomicrobia subdivision 3";6
"Verrucomicrobiaceae";6
"Vexilliferidae";5
"Viridiraptoridae";35
"Vorticellidae";5
"Vulgatibacteraceae";6
"Xanthobacteraceae";6
"Xanthomonadaceae";6
"Xanthonemataceae";20
"Zoothamniidae";5
