"";"labels"
"Chlamydomonadaceae";1
"Chlamydophryidae";1
"Chlorellaceae";1
"Chlorococcaceae";1
"Chloroflexaceae";3
"Chromatiaceae";3
"Chromulinaceae";2
"Chthoniidae";1
"Chthoniobacteraceae";3
"Chytridiaceae";1
"Cinetochilidae";2
"Cladosporiaceae";1
"Claroideoglomeraceae";1
"Clavariaceae";1
"Clavicipitaceae";1
"Clavulinaceae";1
"Clostridiaceae";3
"Clostridiales Family XVII. Incertae Sedis";3
"Colpodidae";2
"Comamonadaceae";3
"Conexibacteraceae";3
"Convolvulaceae";1
"Cordycipitaceae";1
"Corticiaceae";1
"Coxiellaceae";3
"Crocinitomicaceae";3
"Cryphonectriaceae";1
"Cryptococcaceae";1
"Cucurbitaceae";1
"Cucurbitariaceae";1
"Cunninghamellaceae";1
"Curculionidae";1
"Cyclidiidae";2
"Cyphellophoraceae";1
"Cyrtolophosididae";2
"Cystobasidiaceae";1
"Cytophagaceae";3
"Dacrymycetaceae";1
"Dehalococcoidaceae";3
"Demequinaceae";3
"Desulfobulbaceae";3
"Desulfovibrionaceae";3
"Desulfuromonadaceae";3
"Diadesmidaceae";1
"Dictyosporiaceae";1
"Didymellaceae";1
"Dileptidae";1
"Dinobryaceae";3
"Diplogasteroididae";1
"Dipodascaceae";1
"Diversisporaceae";1
"Dorylaimidae";2
"Echinamoebidae";2
"Ectothiorhodospiraceae";3
"Elateridae";1
"Elusimicrobiaceae";3
"Enchytraeidae";1
"Endochytriaceae";1
"Endogonaceae";1
"Enterobacteriaceae";3
"Entomobryidae";1
"Entylomataceae";1
"Eosentomidae";1
"Epistylidae";2
"Ericaceae";1
"Erythrobacteraceae";3
"Eudubosquellidae";1
"Euglyphidae";2
"Euplotidae";1
"Eustigmataceae";1
"Fabaceae";1
"Fibrobacteraceae";3
"Filobasidiaceae";1
"Flavobacteriaceae";3
"Forficulidae";1
"Formicidae";1
"Frankiaceae";3
"Fusobacteriaceae";3
"Gaiellaceae";3
"Galumnidae";1
"Geastraceae";1
"Gemmataceae";3
"Gemmatimonadaceae";3
"Geobacteraceae";3
"Geodermatophilaceae";3
"Geraniaceae";1
"Gigasporaceae";1
"Glomeraceae";1
"Glossiphoniidae";1
"Grossglockneriidae";1
"Gyropidae";1
"Halieaceae";3
"Halosphaeriaceae";1
"Halteriidae";2
"Hartmannellidae";2
"Hausmanniellidae";2
"Helotiaceae";1
"Heteroderidae";1
"Heteromitidae";2
"Heteropediaceae";1
"Heterophryidae";2
"Hibberdiaceae";1
"Histiostomatidae";1
"Hoehnelomycetaceae";1
"Holophagaceae";3
"Holostichidae";1
"Hoplolaimidae";1
"Hyaloscyphaceae";1
"Hydnodontaceae";1
"Hydrogenophilaceae";3
"Hydrophyllaceae";1
"Hygrophoraceae";1
"Hymenobacteraceae";3
"Hymenochaetaceae";1
"Hyphochytriaceae";1
"Hyphomicrobiaceae";3
"Hypogastruridae";1
"Iamiaceae";3
"Ignavibacteriaceae";3
"Intrasporangiaceae";3
"Isolaimiidae";2
"Isosphaeraceae";3
"Isotomidae";1
"Ixioliriaceae";1
"Juglandaceae";1
"Julidae";1
"Juncaceae";1
"Kangiellaceae";3
"Katiannidae";1
"Kineosporiaceae";3
"Klebsormidiaceae";1
"Kofleriaceae";3
"Ktedonobacteraceae";3
"Lachnocladiaceae";1
"Lacrymariidae";1
"Laelapidae";1
"Lamiaceae";1
"Legionellaceae";3
"Leiodidae";1
"Leptomyxidae";2
"Leptophryidae";1
"Leptosphaeriaceae";1
"Leptospiraceae";3
"Linaceae";1
"Lithobiidae";1
"Lonchopteridae";1
"Longidoridae";1
"Lumbricidae";1
"Magnaporthaceae";1
"Mallomonadaceae";2
"Marasmiaceae";1
"Marynidae";2
"Melastomataceae";1
"Meloidogynidae";1
"Merliniidae";1
"Mermithidae";1
"Methanomassiliicoccaceae";1
"Methylobacteriaceae";3
"Methylocystaceae";3
"Methylophilaceae";3
"Microbacteriaceae";3
"Micrococcaceae";3
"Microlaimidae";2
"Micromonosporaceae";3
"Micropepsaceae";3
"Microthoracidae";2
"Microthrixaceae";3
"Mischococcaceae";1
"Monhysteridae";2
"Monocystidae";1
"Mononchidae";1
"Moraxellaceae";3
"Mortierellaceae";1
"Mrakiaceae";1
"Mucoraceae";1
"Mycobacteriaceae";3
"Myxochloridaceae";2
"Myxococcaceae";3
"Nakamurellaceae";3
"Nannocystaceae";3
"Nassulidae";2
"Naviculaceae";1
"Neanuridae";1
"Neelidae";1
"Nitrosomonadaceae";3
"Nitrosopumilaceae";1
"Nitrososphaeraceae";1
"Nitrospiraceae";3
"Nocardiaceae";3
"Nocardioidaceae";3
"Noctuidae";1
"Nordiidae";2
"Nucleariidae";1
"Nygolaimidae";1
"Ochromonadaceae";2
"Oikomonadaceae";1
"Oleaceae";1
"Oligoflexaceae";3
"Olpidiaceae";1
"Onychiuridae";1
"Onygenaceae";1
"Opitutaceae";3
"Orbiliaceae";1
"Oribatulidae";1
"Oxalobacteraceae";3
"Oxystominidae";2
"Oxytrichidae";2
"Paenibacillaceae";3
"Palmellaceae";1
"Panagrolaimidae";2
"Papaveraceae";1
"Paraglomeraceae";1
"Paraphysomonadaceae";2
"Parasitidae";1
"Pasteurellaceae";3
"Pasteuriaceae";3
"Paulinellidae";2
"Pemphigidae";1
"Peptococcaceae";3
"Peridiniaceae";1
"Phaeosphaeriaceae";1
"Phaselicystidaceae";3
"Phycisphaeraceae";3
"Phyllobacteriaceae";3
"Phytoseiidae";1
"Pinaceae";1
"Piptocephalidaceae";1
"Planctomycetaceae";3
"Planococcaceae";3
"Plantaginaceae";1
"Plasmodiophoridae";1
"Platyophryidae";2
"Plectidae";2
"Pleurochloridaceae";1
"Pluteaceae";1
"Poaceae";1
"Poduridae";1
"Polyangiaceae";3
"Polydesmidae";1
"Polygonaceae";1
"Pratylenchidae";1
"Prismatolaimidae";2
"Propionibacteriaceae";3
"Prorodontidae";2
"Protomycetaceae";1
"Protoribatidae";1
"Psathyrellaceae";1
"Pseudomonadaceae";3
"Pseudonocardiaceae";3
"Psoraceae";1
"Pterulaceae";1
"Pythiaceae";1
"Pyxidiophoraceae";1
"Qudsianematidae";2
"Ranunculaceae";1
"Resource::Decaying_wood";1
"Resource::Dung";1
"Resource::Litter";1
"Resource::MOS";1
"Rhabditidae";2
"Rhabdolaimidae";2
"Rhagidiidae";1
"Rhizobiaceae";3
"Rhizophlyctidaceae";1
"Rhizophydiaceae";1
"Rhodanobacteraceae";3
"Rhodobacteraceae";3
"Rhodobiaceae";3
"Rhodocyclaceae";3
"Rhodospirillaceae";3
"Rhodothermaceae";3
"Roseiarcaceae";3
"Roseiflexaceae";3
"Rubrobacteraceae";3
"Saccharomycetaceae";1
"Salicaceae";1
"Salpingoecidae";2
"Sanguibacteraceae";3
"Sapindaceae";1
"Saprolegniaceae";1
"Saprospiraceae";3
"Scarabaeidae";1
"Scenedesmaceae";1
"Sciaridae";1
"Sebacinaceae";1
"Serpulaceae";1
"Siluaniidae";2
"Sinobacteraceae";3
"Sminthuridae";1
"Sminthurididae";1
"Solanaceae";1
"Solibacteraceae";3
"Solirubrobacteraceae";3
"Spathidiidae";1
"Sphaerobacteraceae";3
"Sphaerobolaceae";1
"Sphenoderiidae";2
"Sphingobacteriaceae";3
"Sphingomonadaceae";3
"Spirochaetaceae";3
"Spirofilidae";1
"Spizellomycetaceae";1
"Sporichthyaceae";3
"Sporidiobolaceae";1
"Sporormiaceae";1
"Staphylinidae";1
"Staphylococcaceae";3
"Stemonitidae";2
"Stephanoecidae";2
"Stereaceae";1
"Streptomycetaceae";3
"Streptosporangiaceae";3
"Strophariaceae";1
"Synchytriaceae";1
"Syntrophaceae";3
"Syntrophobacteraceae";3
"Taxaceae";1
"Tectocepheidae";1
"Tepidisphaeraceae";3
"Teratocephalidae";2
"Tetrahymenidae";2
"Tetranychidae";1
"Thaumatomastigidae";2
"Theridiidae";1
"Thermoactinomycetaceae";3
"Thermoanaerobacteraceae";3
"Thermoleophilaceae";3
"Thermomonosporaceae";3
"Thripidae";1
"Tipulidae";1
"Trachelostylidae";1
"Tribonemataceae";1
"Trichocercidae";2
"Trichocomaceae";1
"Trichodoridae";1
"Tricholomataceae";1
"Trichosporonaceae";1
"Trinematidae";2
"Tripylidae";2
"Trypanosomatidae";1
"Tubeufiaceae";1
"Tullbergiidae";1
"Tylenchidae";1
"Tylencholaimidae";1
"Tylenchulidae";1
"Uronematidae";2
"Uropodidae";1
"Urostylidae";1
"Urticaceae";1
"Vahlkampfiidae";2
"Vampyrellidae";1
"Vaucheriaceae";1
"Veigaiidae";1
"Verrucomicrobia subdivision 3";3
"Verrucomicrobiaceae";3
"Vexilliferidae";2
"Viridiraptoridae";1
"Vorticellidae";2
"Vulgatibacteraceae";3
"Xanthobacteraceae";3
"Xanthomonadaceae";3
"Xanthonemataceae";1
"Zoothamniidae";2
