"";"labels"
"Curculionidae";8
"Cyclidiidae";4
"Cyphellophoraceae";7
"Cyrtolophosididae";4
"Cystobasidiaceae";8
"Cytophagaceae";5
"Dacrymycetaceae";7
"Dehalococcoidaceae";5
"Demequinaceae";5
"Desulfobulbaceae";5
"Desulfovibrionaceae";5
"Desulfuromonadaceae";5
"Diadesmidaceae";8
"Dictyosporiaceae";7
"Didymellaceae";8
"Dileptidae";3
"Dinobryaceae";5
"Diplogasteroididae";1
"Dipodascaceae";7
"Diversisporaceae";8
"Dorylaimidae";6
"Echinamoebidae";4
"Ectothiorhodospiraceae";5
"Elateridae";8
"Elusimicrobiaceae";5
"Enchytraeidae";8
"Endochytriaceae";7
"Endogonaceae";7
"Enterobacteriaceae";5
"Entomobryidae";2
"Entylomataceae";8
"Eosentomidae";2
"Epistylidae";4
"Ericaceae";8
"Erythrobacteraceae";5
"Eudubosquellidae";8
"Euglyphidae";4
"Euplotidae";3
"Eustigmataceae";8
"Fabaceae";8
"Fibrobacteraceae";5
"Filobasidiaceae";7
"Flavobacteriaceae";5
"Forficulidae";2
"Formicidae";8
"Frankiaceae";5
"Fusobacteriaceae";5
"Gaiellaceae";5
"Galumnidae";8
"Geastraceae";7
"Gemmataceae";5
"Gemmatimonadaceae";5
"Geobacteraceae";5
"Geodermatophilaceae";5
"Geraniaceae";8
"Gigasporaceae";8
"Glomeraceae";8
"Glossiphoniidae";8
"Grossglockneriidae";2
"Gyropidae";8
"Halieaceae";5
"Halosphaeriaceae";7
"Halteriidae";4
"Hartmannellidae";4
"Hausmanniellidae";4
"Helotiaceae";7
"Heteroderidae";8
"Heteromitidae";4
"Heteropediaceae";8
"Heterophryidae";4
"Hibberdiaceae";8
"Histiostomatidae";2
"Hoehnelomycetaceae";7
"Holophagaceae";5
"Holostichidae";3
"Hoplolaimidae";8
"Hyaloscyphaceae";7
"Hydnodontaceae";7
"Hydrogenophilaceae";5
"Hydrophyllaceae";8
"Hygrophoraceae";7
"Hymenobacteraceae";5
"Hymenochaetaceae";7
"Hyphochytriaceae";8
"Hyphomicrobiaceae";5
"Hypogastruridae";2
"Iamiaceae";5
"Ignavibacteriaceae";5
"Intrasporangiaceae";5
"Isolaimiidae";4
"Isosphaeraceae";5
"Isotomidae";2
"Ixioliriaceae";8
"Juglandaceae";8
"Julidae";8
"Juncaceae";8
"Kangiellaceae";5
"Katiannidae";2
"Kineosporiaceae";5
"Klebsormidiaceae";8
"Kofleriaceae";5
"Ktedonobacteraceae";5
"Lachnocladiaceae";7
"Lacrymariidae";3
"Laelapidae";1
"Lamiaceae";8
"Legionellaceae";5
"Leiodidae";2
"Leptomyxidae";4
"Leptophryidae";3
"Leptosphaeriaceae";8
"Leptospiraceae";5
"Linaceae";8
"Lithobiidae";1
"Lonchopteridae";2
"Longidoridae";8
"Lumbricidae";8
"Magnaporthaceae";8
"Mallomonadaceae";4
"Marasmiaceae";7
"Marynidae";4
"Melastomataceae";8
"Meloidogynidae";8
"Merliniidae";8
"Mermithidae";8
"Methanomassiliicoccaceae";8
"Methylobacteriaceae";5
"Methylocystaceae";5
"Methylophilaceae";5
"Microbacteriaceae";5
"Micrococcaceae";5
"Microlaimidae";4
"Micromonosporaceae";5
"Micropepsaceae";5
"Microthoracidae";4
"Microthrixaceae";5
"Mischococcaceae";8
"Monhysteridae";4
"Monocystidae";8
"Mononchidae";1
"Moraxellaceae";5
"Mortierellaceae";7
"Mrakiaceae";8
"Mucoraceae";7
"Mycobacteriaceae";5
"Myxochloridaceae";4
"Myxococcaceae";5
"Nakamurellaceae";5
"Nannocystaceae";5
"Nassulidae";4
"Naviculaceae";8
"Neanuridae";2
"Neelidae";2
"Nitrosomonadaceae";5
"Nitrosopumilaceae";8
"Nitrososphaeraceae";8
"Nitrospiraceae";5
"Nocardiaceae";5
"Nocardioidaceae";5
"Noctuidae";8
"Nordiidae";6
"Nucleariidae";3
"Nygolaimidae";1
"Ochromonadaceae";4
"Oikomonadaceae";8
"Oleaceae";8
"Oligoflexaceae";5
"Olpidiaceae";8
"Onychiuridae";2
"Onygenaceae";7
"Opitutaceae";5
"Orbiliaceae";7
"Oribatulidae";8
"Oxalobacteraceae";5
"Oxystominidae";4
"Oxytrichidae";4
"Paenibacillaceae";5
"Palmellaceae";8
"Panagrolaimidae";4
"Papaveraceae";8
"Paraglomeraceae";8
"Paraphysomonadaceae";4
"Parasitidae";1
"Pasteurellaceae";5
"Pasteuriaceae";5
"Paulinellidae";4
"Pemphigidae";8
"Peptococcaceae";5
"Peridiniaceae";8
"Phaeosphaeriaceae";7
"Phaselicystidaceae";5
"Phycisphaeraceae";5
"Phyllobacteriaceae";5
"Phytoseiidae";1
"Pinaceae";8
"Piptocephalidaceae";7
"Planctomycetaceae";5
"Planococcaceae";5
"Plantaginaceae";8
"Plasmodiophoridae";8
"Platyophryidae";4
"Plectidae";4
"Pleurochloridaceae";8
"Pluteaceae";7
"Poaceae";8
"Poduridae";2
"Polyangiaceae";5
"Polydesmidae";8
"Polygonaceae";8
"Pratylenchidae";8
"Prismatolaimidae";4
"Propionibacteriaceae";5
"Prorodontidae";4
"Protomycetaceae";8
"Protoribatidae";8
"Psathyrellaceae";7
"Pseudomonadaceae";5
"Pseudonocardiaceae";5
"Psoraceae";7
"Pterulaceae";7
"Pythiaceae";8
"Pyxidiophoraceae";7
"Qudsianematidae";6
"Ranunculaceae";8
"Resource::Decaying_wood";8
"Resource::Dung";9
"Resource::Litter";9
"Resource::MOS";9
"Rhabditidae";4
"Rhabdolaimidae";4
"Rhagidiidae";1
"Rhizobiaceae";5
"Rhizophlyctidaceae";7
"Rhizophydiaceae";7
"Rhodanobacteraceae";5
"Rhodobacteraceae";5
"Rhodobiaceae";5
"Rhodocyclaceae";5
"Rhodospirillaceae";5
"Rhodothermaceae";5
"Roseiarcaceae";5
"Roseiflexaceae";5
"Rubrobacteraceae";5
"Saccharomycetaceae";7
"Salicaceae";8
"Salpingoecidae";4
"Sanguibacteraceae";5
"Sapindaceae";8
"Saprolegniaceae";8
"Saprospiraceae";5
"Scarabaeidae";8
"Scenedesmaceae";8
"Sciaridae";8
"Sebacinaceae";7
"Serpulaceae";7
"Siluaniidae";4
"Sinobacteraceae";5
"Sminthuridae";2
"Sminthurididae";2
"Solanaceae";8
"Solibacteraceae";5
"Solirubrobacteraceae";5
"Spathidiidae";3
"Sphaerobacteraceae";5
"Sphaerobolaceae";7
"Sphenoderiidae";4
"Sphingobacteriaceae";5
"Sphingomonadaceae";5
"Spirochaetaceae";5
"Spirofilidae";3
"Spizellomycetaceae";7
"Sporichthyaceae";5
"Sporidiobolaceae";7
"Sporormiaceae";7
"Staphylinidae";2
"Staphylococcaceae";5
"Stemonitidae";4
"Stephanoecidae";4
"Stereaceae";7
"Streptomycetaceae";5
"Streptosporangiaceae";5
"Strophariaceae";7
"Synchytriaceae";8
"Syntrophaceae";5
"Syntrophobacteraceae";5
"Taxaceae";8
"Tectocepheidae";8
"Tepidisphaeraceae";5
"Teratocephalidae";4
"Tetrahymenidae";4
"Tetranychidae";8
"Thaumatomastigidae";4
"Theridiidae";1
"Thermoactinomycetaceae";5
"Thermoanaerobacteraceae";5
"Thermoleophilaceae";5
"Thermomonosporaceae";5
"Thripidae";8
"Tipulidae";8
"Trachelostylidae";3
"Tribonemataceae";8
"Trichocercidae";4
"Trichocomaceae";7
"Trichodoridae";8
"Tricholomataceae";7
"Trichosporonaceae";7
"Trinematidae";4
"Tripylidae";6
"Trypanosomatidae";8
"Tubeufiaceae";7
"Tullbergiidae";2
"Tylenchidae";8
"Tylencholaimidae";2
"Tylenchulidae";8
"Uronematidae";4
"Uropodidae";2
"Urostylidae";3
"Urticaceae";8
"Vahlkampfiidae";4
"Vampyrellidae";3
"Vaucheriaceae";8
"Veigaiidae";1
"Verrucomicrobia subdivision 3";5
"Verrucomicrobiaceae";5
"Vexilliferidae";4
"Viridiraptoridae";3
"Vorticellidae";4
"Vulgatibacteraceae";5
"Xanthobacteraceae";5
"Xanthomonadaceae";5
"Xanthonemataceae";8
"Zoothamniidae";4
