"";"Absidia glauca";"Achaeta affinis";"Achaeta bifollicula";"Achaeta cf. bohemica PDW-2010";"Achaeta unibulba";"Achillea millefolium";"Acidobacterium sp. pan6";"Acrobeles sp.";"Acrospermum gramineum";"Actinochloris sp. BCP-LG3VF20";"Actinocrinis puniceicyclus";"Actinomadura sp. 1g12710";"Actinoplanes sp. IR51-RC111";"Acyrthosiphon pisum";"Adineta vaga";"Aeromicrobium panaciterrae";"Aeromicrobium sp. HJX17";"Aeromicrobium sp. RODSPM17";"Aggregicoccus edonensis";"Agriotes sordidus";"Allolobophora chlorotica";"Altererythrobacter buctense";"Altererythrobacter sp. 100921-2";"Ambispora fennica";"Ambispora gerdemannii";"Amphidelus cf. pusillus 9 Mile 3-17 LP-02";"Amphileptus sp. ZY-2014b";"Amphimallon solstitiale";"Amplimerlinius icarus";"Amycolatopsis tolypomycina";"Anatonchus tridentatus";"Angustibacter luteus";"Anoplophrya marylandensis";"Anteholosticha gracilis";"Anteholosticha monilata";"Anteholosticha rectangula";"Aphelenchoides sp. 2137";"Aphelenchus avenae";"Aphidius ervi";"Aphodius johnsoni";"Apiotrichum porosum";"Aporcelaimellus sp. 2010_050";"Aporrectodea caliginosa";"Aporrectodea longa";"Aporrectodea rosea";"Apusomonas proboscidea";"Aquihabitans daechungensis";"Archaeorhizomyces borealis";"Archaeorhizomyces finlayi";"Archaeospora sp. PODO7.3";"Archaeospora trappei";"Arcuospathidium namibiense";"Arenimonas daechungensis";"Arenimonas sp. HMF3017";"Articulospora proliferata";"Ascobolus stercorarius";"Asterostroma andinum";"Aulacorthum solani";"Azospirillum sp. T2-YC6788";"Bacteriovorax sp. PNEc1";"Bardeliella pulchra";"Barynotus moerens";"Barynotus obscurus";"Bastiania gracilis";"Bdellovibrio exovorus";"Bicosoeca petiolata";"Bisporella citrina";"Blaberolaelaps sp. APGD-2010";"Blastococcus sp. URHB0062";"Blastococcus sp. URHD0003";"Blepharisma hyalinum";"Bodomorpha sp. HFCC56";"Bodomorpha sp. HFCC57";"Bolbitius vitellinus";"Boleodorus volutus";"Bos taurus";"Botryochloris sp. SiM-2003";"Boudiera acanthospora";"Brachyphoris oviparasitica";"Bradyrhizobium sp. Shinshu-th2";"Bradyrhizobium sp. URHC0015";"Bradysia subrufescens";"Bresslaua vorax";"Bresslauides discoideus";"Bryometopus pseudochilodon";"Bryometopus sphagni";"Buchholzia fallax";"Burkholderia cepacia";"Caenimonas sp. TSX9-5";"Calluna vulgaris";"Campanella subdendrophora";"Campodea fragilis";"Canavalia ensiformis";"Candidatus Koribacter versatilis";"Candidatus Nitrososphaera gargensis";"Candidatus Solibacter usitatus";"Capsellina sp. ATCC 50039";"Catellatospora sp. KC-EP-S6";"Catenulispora graminis";"Caudiholosticha sp. Zlv-2015";"Caudiholosticha sylvatica";"Caulerpa cupressoides";"Caulobacter fusiformis";"Caulobacter profundus";"Cenarchaeum symbiosum";"Cephalobus persegnis";"Cerastium arcticum";"Ceratophysella sp. FZ-2014";"Cercomonas alexieffi";"Cercomonas braziliensis";"Cercomonas celer";"Cercomonas fastiga";"Cercomonas media";"Cercomonas parambigua";"Cercomonas parincurva";"Cercomonas radiata";"Cercomonas rapida";"Cercomonas sp. ATCC 50367";"Cercomonas sp. HFCC 905";"Cercomonas vacuolata";"Cetraspora nodosa";"Chaetosphaeria ciliata";"Chamaedrilus aff. glandulosus A SM-2014";"Chamaedrilus aff. sphagnetorum C SM-2014";"Cheilymenia stercorea";"Chitinophaga oryziterrae";"Chitinophaga pinensis";"Chitinophaga sp. BN130233";"Chlamydomonas philotes";"Chlamydomonas reinhardtii";"Chlamydomyxa labyrinthuloides";"Chlorella emersonii";"Chlorellidium tetrabotrys";"Choleva angustata";"Chthoniobacter flavus";"Chthonius sp. 2 JM-2008";"Chytridium polysiphoniae";"Cladosporium sp. CB-20";"Claroideoglomus claroideum";"Coelastrella saipanensis";"Colpoda inflata";"Colpoda sp. MD-2011";"Colpoda sp. PRA-118";"Conopodium majus";"Cordyceps cylindrica";"Cordyceps memorabilis";"Corythion dubium";"Craterocolla cerasi";"Cryphonectria parasitica";"Cryptococcus amylolentus";"Cultellothrix coemeterii";"Cultellothrix lionotiformis";"Cylindroiulus caeruleocinctus";"Cyphellophora sessilis";"Cytophaga hutchinsonii";"Dactylis glomerata";"Dechlorospirillum sp. SN1";"Demequina sp. CMS382";"Devosia sp. P-37";"Diaphanoeca spiralifurca";"Diaphorobacter sp. NPG-14";"Dileptus microstoma";"Dileptus sp.";"Dioszegia crocea";"Diplogasteroides magnus";"Discolaimus cf. major HHBM-2007a";"Dissophora decumbens";"Ditylenchus dipsaci";"Diversispora varaderana";"Dokdonella ginsengisoli";"Dongia sp. CB 286422";"Duganella sp. 2M1lan";"Duganella sp. JPPB B33";"Echinamoeba exundans";"Edaphobacter dinghuensis";"Emticicia sp. KJ033";"Enchytraeus albidus";"Enchytraeus buchholzi";"Enchytraeus bulbosus";"Enchytraeus christenseni";"Enchytraeus lacteus";"Enchytraeus norvegicus";"Enchytronia parva";"Endochytrium sp. JEL 324";"Endogone lactiflua";"Endogone sp. OSC T14506";"Endogone sp. W5994";"Entomobrya multifasciata";"Entomobrya sp. 9644 FZ-2013";"Eocercomonas sp. HFCC 908";"Eocercomonas sp. HFCC 909";"Eosentomon sp. FNSA-2002";"Epipyxis pulchra";"Epispathidium sp. RV-2015";"Epispathidium terricola";"Eucephalobus striatus";"Euglypha rotunda";"Euglypha tuberculata";"Euplotes balteatus";"Euplotes qatarensis";"Euplotes trisulcatus";"Fallopia multiflora";"Ferruginibacter paludis";"Ferruginibacter sp. WF24";"Fibrella sp.";"Filobasidium stepposum";"Flavisolibacter rigui";"Flavobacterium hydatis";"Flavobacterium sp. BF134";"Flavobacterium sp. HL-17";"Flavobacterium sp. PDD-32b-56";"Flavobacterium sp. R-38392";"Flavosolibacter sp. HU1-JC5";"Fluviicola sp. YS 1.2.4";"Folsomia candida";"Folsomia quadrioculata";"Forficula auricularia";"Forficula sp. NC-1995";"Fridericia bisetosa";"Fridericia christeri";"Fridericia connata";"Fridericia galba";"Fridericia isseli";"Fridericia magna";"Fridericia paroniana";"Fridericia ratzeli";"Fridericia sohlenii";"Fridericia sylvatica";"Fridericia tuberosa";"Friesea grisea";"Frigoribacterium sp. B1-25c-3";"Funneliformis mosseae";"Fuscheria sp. VBOEF-2011";"Gaeumannomyces graminis";"Gaiella occulta";"Geastrum saccatum";"Gemmata obscuriglobus";"Gemmata sp. Fl1-1";"Geobacter anodireducens";"Geobacter sp. enrichment culture clone VanCtr1";"Geodermatophilus sp. Z2R53";"Georgfuchsia toluolica";"Gliricola sp. 274";"Glomus invermaium";"Glomus sp. 9 SUN-2011";"Gongronella butleri";"Gonostomum namibiense";"Gonostomum sp. JS-2012";"Gonostomum strenuum";"Granulicella paludicola";"Guepiniopsis buccina";"Halteromyces radiatus";"Hantzschia amphioxys";"Helianthus annuus";"Helicotylenchus varicaudatus";"Hemiamphisiella terricola";"Henlea perpusilla";"Hesperelaea palmeri";"Heterococcus caespitosus";"Heterophrys sp. Oxford1";"Hibberdia magna";"Histiostoma feroniarum";"Hodophilus hymenocephalus";"Holophaga sp. oral clone CA002";"Holwaya mucida";"Homalogastra setosa";"Humibacter sp. Po15c";"Hyalorbilia sp. HOB-2016a";"Hygrocybe reidii";"Hymenochaetopsis olivacea";"Hymenoscyphus repandus";"Hyphochytrium catenoides";"Hyphodiscus hymeniophilus";"Hyphodontia rimosissima";"Iodophanus carneus";"Isolaimium multistriatum";"Isotoma viridis";"Isotomiella minor";"Itersonilia pannonica";"Itersonilia perplexans";"Ixiolirion tataricum";"Jaagiella alpicola";"Kribbella sp. enrichment culture clone VanCtr42";"Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01";"Kuzuhaea moniliformis";"Lacrymaria marina";"Lamproderma sp. SAPA:100012";"Legionella lytica";"Leifsonia sp. A5AGK";"Lepidocyrtus paradoxus";"Lepidocyrtus sp. 1 FZ-2013";"Leptomyxa reticulata";"Leptomyxa sp. AS-2016b";"Leptopharynx bromelicola";"Leptosphaeria biglobosa";"Limonomyces roseipellis";"Liochthonius sp. AD1300";"Lithobius forficatus";"Lithobius variegatus";"Lonchoptera lutea";"Longidorus raskii";"Longidorus vinearum";"Luedemannella sp. 119-1-07";"Lumbricus castaneus";"Lumbricus centralis";"Lumbricus friendi";"Lumbricus terrestris";"Luteimonas aestuarii";"Luticola permuticopsis";"Lysobacter sp. MS6Y-8-7";"Lysobacter sp. RHLT3-4";"Lysobacter sp. YS-37";"Marionina cf. minutissima PDW-2010";"Marionina clavata";"Marionina communis";"Marionina filiformis";"Marionina sublitoralis";"Martelella endophytica";"Maryna ovata";"Massisteria marina";"Mayamaea sp. KAS1111";"Megalothorax sp. EA040003-cs17";"Megalothorax sp. EA040004-cs23";"Megalothorax sp. EA040008-cs9";"Melastiza contorta";"Meloidogyne naasi";"Merlinius brevidens";"Merlinius cf. microdorus TSH-2005";"Merlinius joctus";"Meseres corlissi";"Mesodorylaimus cf. nigritulus AV-2005";"Mesorhabditis sp. 334Meso1";"Metarhizium anisopliae";"Methanomassiliicoccus sp. 138";"Methanomassiliicoccus sp. 142";"Methanomassiliicoccus sp. P27";"Methylosinus sporium";"Methylosinus trichosporium";"Mischococcus sphaerocephalus";"Monilicaryon monilatum";"Monocystis agilis";"Monosiga ovata";"Moraxella osloensis";"Mortierella sp. MS-6";"Mucilaginibacter sp. HME7565";"Mucilaginibacter sp. UA-VH0703";"Multiclavula mucida";"Mycobacterium sp. PSY065";"Mycoplana sp. HP12Q";"Mykophagophrys terricola";"Myrmica scabrinodis";"Myzus persicae";"Nakamurella sp. A24MTO";"Nannochloris sp. JL 4-6";"Neobodo designis";"Neopsilenchus magnidens";"Nitrospira marina";"Nitzschia pusilla";"Nocardioides sp.";"Nocardioides sp. MSL 24";"Nocardioides sp. RW28";"Nocardioides sp. SSRB28-7";"Noctua pronuba";"Notholca acuminata";"Notiophilus rufipes";"Novosphingobium sp.";"Nygolaimus cf. brachyuris JH-2004";"Obertrumia georgiana";"Occallatibacter riparius";"Ochrobactrum anthropi";"Ochromonas sp. CCMP2761";"Ochromonas vasocystis";"Octolasion cyaneum";"Oikomonas sp. SA-2.1";"Oligoflexus tunisiensis";"Olpidium bornovanus";"Olpidium brassicae";"Orbicula parietina";"Orbilia sp. HOB-2016am";"Orchesella villosa";"Orciraptor agilis";"Oricola cellulosilytica";"Otiorhynchus armadillo";"Palaeospora spainiae";"Palmellopsis sp. BCP-EM1VF1";"Panacibacter ginsenosidivorans";"Panagrolaimus sp. PS443";"Panorbis viscosus";"Paracercomonas astra";"Paracercomonas compacta";"Paracercomonas filosa";"Paracercomonas paralaciniaegerens";"Paracercomonas sp. HFCC 913";"Paracercomonas sp. HFCC 918";"Parafilimonas terrae";"Paraglomus brasilianum";"Paraphysomonas sp. 22 JMS-2012";"Paratylenchus cf. neoamblicephalus";"Paratylenchus microdorus";"Paratylenchus similis";"Paucimonas lemoignei";"Pedobacter luteus";"Pedobacter sp. FGR-05";"Pedosphaera parvula";"Pelomonas sp. CR2";"Pelomonas sp. K89";"Penicillium sp. D01";"Penicillium sp. SDI-2014f";"Peniophorella praetermissa";"Pentapharsodinium tyrrhenicum";"Peregrinia clavideferens";"Peyerimhoffia alpina";"Phacelia tanacetifolia";"Phenylobacterium lituiforme";"Phenylobacterium sp. B6.10-61";"Phenylobacterium sp. enrichment culture clone LplF-80";"Phenylobacterium sp. URHA0004";"Phialina salinarum";"Pholiota squarrosa";"Phoma herbarum";"Phycisphaera mikurensis";"Picea abies";"Pilogalumna rosauraruizae";"Piptocephalis graefenhanii";"Pirellula sp.";"Pirellula staleyi";"Planctomyces sp.";"Platyophrya bromelicola";"Platyophrya vorax";"Platyreta germanica";"Plectus aquatilis";"Pleurochloris meiringensis";"Pluteus petasatus";"Pluteus phlebophorus";"Podura aquatica";"Polydesmus coriaceus";"Polymyxa graminis";"Pontibacter sp. LX8";"Porpoloma sp. 2 MSG-2014";"Poterioochromonas malhamensis";"Poterioochromonas stipitata";"Pratylenchoides ritteri";"Prismatolaimus cf. dolichurus JH-2004";"Proceropycnis pinicola";"Prodesmodora circulata";"Prodorylaimus sp. HHBM-2007a";"Protaphorura armata";"Protaspis obliqua";"Protocyclidium sinica";"Protoribates hakonensis";"Psathyrella sp. D16";"Pseudo-nitzschia heimii";"Pseudochilodonopsis sp. 3 WS-2013";"Pseudocyrtolophosis alpestris";"Pseudoplatynematum denticulatum";"Pseudoplatyophrya nana";"Pseudopleurochloris antarctica";"Pseudouroleptus sp. ALT-2014";"Pseudovorticella punctata";"Pseudovorticella sp. 5 PS-2016";"Pterula echo";"Pungentus sp. PDL-2005";"Pyrenochaeta sp. GMG_PPb7";"Pythium monospermum";"Pythium rostratifingens";"Pyxidiophora arvernensis";"Ralstonia solanacearum";"Ralstonia sp. JOS55-1";"Ramariopsis kunzei";"Resource::Decaying_wood";"Resource::Dung";"Resource::Litter";"Resource::MOS";"Rhizoctonia solani";"Rhizomicrobium sp. URHE0053";"Rhizophagus intraradices";"Rhizophlyctis harderi";"Rhizophlyctis rosea";"Rhizophydium patellarium";"Rhizophydium planktonicum";"Rhizophydium sp. JEL136";"Rhizophydium sp. UGA-F16";"Rhodanobacter sp. D47";"Rhodopila globiformis";"Rhodoplanes sp. Z2-YC6860";"Rhogostoma schuessleri";"Rhogostoma sp. CCAP 1966/4";"Rhopalosiphum padi";"Robertus neglectus";"Romanomermis sichuanensis";"Roseiarcus fermentans";"Rotylenchulus borealis";"Rotylenchulus reniformis";"Rotylenchus vitis";"Rudaea cellulosilytica";"Rudaea sp. URHD0100";"Saccharomyces cerevisiae";"Saccobolus dilutellus";"Salinibacterium sp. CC13L1";"Salvia nemorosa";"Satchellius mammalis";"Sclerostagonospora sp. CBS 118142";"Scutellospora alterata";"Sediminibacterium aquarii";"Seinura demani";"Seira barnardi";"Serpula incrassata";"Siluania monomastiga";"Sinapis alba";"Singulisphaera rosea";"Sitona lineatus";"Sminthurides aquaticus";"Sminthurinus bimaculatus";"Sminthurus viridis";"Sorangium cellulosum";"Spathidium simplinucleatum";"Sphaerobolus stellatus";"Sphaeroeca volvox";"Sphingobacterium sp. P-7";"Sphingobium olei";"Sphingomonas changbaiensis";"Sphingomonas fennica";"Sphingomonas sp. 52NP12";"Sphingomonas sp. C0503";"Sphingomonas sp. DB-II-12";"Sphingomonas sp. LP105";"Sphingomonas sp. ML1";"Sphingomonas sp. NCCP-1295";"Sphingomonas sp. THG-DN7.10";"Sphingosinicella sp. YJ22";"Spizellomyces punctatus";"Spumella lacusvadosi";"Spumella sp. 37G";"Spumella sp. CH3";"Spumella sp. SpiG";"Spumella vulgaris";"Stephensia shanorii";"Stereum ostrea";"Stigmalychus sp. AD1318";"Stilbocrea macrostoma";"Streptacidiphilus alcalitolerans";"Streptomyces abietis";"Streptomyces sp. PanSC6";"Syncephalis depressa";"Syncephalis fuscata";"Tachyporus hypnorum";"Tachysoma pellionellum";"Taraxacum kok-saghyz";"Tepidisphaera mucosa";"Teratocephalus terrestris";"Terracidiphilus gabretensis";"Terrimonas arctica";"Terrimonas sp. URHE0054";"Tetracanthella sp. YB-2012";"Tetranychus urticae";"Tetrodontophora bielanensis";"Thecotheus holmskjoldii";"Tipula abdominalis";"Tipula cockerelliana";"Trechispora farinacea";"Trechus obtusus";"Trechus quadristriatus";"Trichocerca rattus";"Trinema enchelys";"Trinema lineare";"Tubeufia helicomyces";"Tullbergia yosii";"Tylencholaimus sp. PDL-2005";"Tylenchus arcuatus";"uncultured Acidimicrobium sp.";"uncultured Acidisphaera sp.";"uncultured Aciditerrimonas sp.";"uncultured Acidobacterium sp.";"uncultured Acidobacterium UA3";"uncultured Acidothermus sp.";"uncultured Acidovorax sp.";"uncultured Actinoallomurus sp.";"uncultured Actinocatenispora sp.";"uncultured Actinomyces sp.";"uncultured Actinoplanes sp.";"uncultured Adhaeribacter sp.";"uncultured Altererythrobacter sp.";"uncultured Aminobacter sp.";"uncultured Anaeromyxobacter sp.";"uncultured Arenimonas sp.";"uncultured Bacillus sp.";"uncultured Bacteroides sp.";"uncultured Bdellovibrio sp.";"uncultured Bellilinea sp.";"uncultured Blastochloris sp.";"uncultured Bradyrhizobium sp.";"uncultured Burkholderia sp.";"uncultured Byssovorax sp.";"uncultured Caldilinea sp.";"uncultured Candidatus Koribacter sp.";"uncultured Candidatus Microthrix sp.";"uncultured Candidatus Nephrothrix sp.";"uncultured Candidatus Nitrosopumilus sp.";"uncultured Candidatus Solibacter sp.";"uncultured Caulobacter sp.";"uncultured Chitinophaga sp.";"uncultured Chloroflexus sp.";"uncultured Chondromyces sp.";"uncultured Comamonas sp.";"uncultured Conexibacter sp.";"uncultured Crocinitomix sp.";"uncultured Cupriavidus sp.";"uncultured Curvibacter sp.";"uncultured Cystobacter sp.";"uncultured Cytophaga sp.";"uncultured Dactylosporangium sp.";"uncultured Dehalococcoides sp.";"uncultured Demequina sp.";"uncultured Denitratisoma sp.";"uncultured Derxia sp.";"uncultured Desulfitobacterium sp.";"uncultured Desulfotalea sp.";"uncultured Desulfovibrio sp.";"uncultured Desulfovirga sp.";"uncultured Desulfuromonas sp.";"uncultured Dokdonella sp.";"uncultured Dongia sp.";"uncultured Dyella sp.";"uncultured Edaphobacter sp.";"uncultured Elusimicrobium sp.";"uncultured Erythrobacter sp.";"uncultured Ferribacterium sp.";"uncultured Ferrimicrobium sp.";"uncultured Ferrithrix sp.";"uncultured Ferruginibacter sp.";"uncultured Fibrobacter sp.";"uncultured Flavisolibacter sp.";"uncultured Flavobacterium sp.";"uncultured Flexibacter sp.";"uncultured Fluviicola sp.";"uncultured Frankia sp.";"uncultured Fusobacterium sp.";"uncultured Gaiella sp.";"uncultured Gemmata sp.";"uncultured Gemmatimonas sp.";"uncultured Geoalkalibacter sp.";"uncultured Geobacter sp.";"uncultured Georgfuchsia sp.";"uncultured Geothermobacter sp.";"uncultured Haliangium sp.";"uncultured Haliea sp.";"uncultured Haliscomenobacter sp.";"uncultured Herbaspirillum sp.";"uncultured Herminiimonas sp.";"uncultured Holophaga sp.";"uncultured Hydrogenophaga sp.";"uncultured Hyphomicrobium sp.";"uncultured Iamia sp.";"uncultured Ignavibacterium sp.";"uncultured Ilumatobacter sp.";"uncultured Isosphaera sp.";"uncultured Janibacter sp.";"uncultured Kineococcus sp.";"uncultured Kineosporia sp.";"uncultured Kofleria sp.";"uncultured Ktedonobacter sp.";"uncultured Lacibacter sp.";"uncultured Legionella sp.";"uncultured Lentzea sp.";"uncultured Levilinea sp.";"uncultured Lishizhenia sp.";"uncultured Longilinea sp.";"uncultured Luteolibacter sp.";"uncultured Lysobacter sp.";"uncultured Malonomonas sp.";"uncultured Marmoricola sp.";"uncultured Massilia sp.";"uncultured Mesorhizobium sp.";"uncultured Methylobacillus sp.";"uncultured Methylocapsa sp.";"uncultured Methylocella sp.";"uncultured Methylophilus sp.";"uncultured Methylosinus sp.";"uncultured Microlunatus sp.";"uncultured Micromonospora sp.";"uncultured Microvirga sp.";"uncultured Moorella sp.";"uncultured Mucilaginibacter sp.";"uncultured Mycobacterium sp.";"uncultured Nannocystis sp.";"uncultured Niastella sp.";"uncultured Nitratireductor sp.";"uncultured Nitrosococcus sp.";"uncultured Nitrososphaera sp.";"uncultured Nitrosospira sp.";"uncultured Nitrospira sp.";"uncultured Nocardioides sp.";"uncultured Novosphingobium sp.";"uncultured Ohtaekwangia sp.";"uncultured Opitutus sp.";"uncultured Pasteuria sp.";"uncultured Pedobacter sp.";"uncultured Pedomicrobium sp.";"uncultured Pedosphaera sp.";"uncultured Pelobacter sp.";"uncultured Phaselicystis sp.";"uncultured Phenylobacterium sp.";"uncultured Pirellula sp.";"uncultured Planctomyces sp.";"uncultured Polaromonas sp.";"uncultured Polyangium sp.";"uncultured Propionivibrio sp.";"uncultured Prosthecobacter sp.";"uncultured Prosthecomicrobium sp.";"uncultured Pseudolabrys sp.";"uncultured Pseudomonas sp.";"uncultured Pseudonocardia sp.";"uncultured Rhizobium sp.";"uncultured Rhizomicrobium sp.";"uncultured Rhodobium sp.";"uncultured Rhodococcus sp.";"uncultured Rhodoferax sp.";"uncultured Rhodomicrobium sp.";"uncultured Rhodopirellula sp.";"uncultured Rhodoplanes sp.";"uncultured Rhodopseudomonas sp.";"uncultured Rhodothermus sp.";"uncultured Roseiflexus sp.";"uncultured Rubrobacter sp.";"uncultured Saccharibacillus sp.";"uncultured Saccharophagus sp.";"uncultured Segetibacter sp.";"uncultured Singulisphaera sp.";"uncultured Sinomonas sp.";"uncultured Skermanella sp.";"uncultured Solibacter sp.";"uncultured Solirubrobacter sp.";"uncultured Solitalea sp.";"uncultured Sphaerobacter sp.";"uncultured Sphingobium sp.";"uncultured Sphingomonas sp.";"uncultured Sphingosinicella sp.";"uncultured Sporichthya sp.";"uncultured Stella sp.";"uncultured Steroidobacter sp.";"uncultured Sterolibacterium sp.";"uncultured Streptomyces sp.";"uncultured Syntrophobacter sp.";"uncultured Syntrophus sp.";"uncultured Terriglobus sp.";"uncultured Terrimonas sp.";"uncultured Thermaerobacter sp.";"uncultured Thermoanaerobacter sp.";"uncultured Thermoflavimicrobium sp.";"uncultured Thermoleophilum sp.";"uncultured Thermomonas sp.";"uncultured Thiobacillus sp.";"uncultured Thiohalospira sp.";"uncultured Thiorhodospira sp.";"uncultured Turneriella sp.";"uncultured Verrucomicrobium sp.";"uncultured Woodsholea sp.";"uncultured Xanthomonas sp.";"uncultured Zavarzinella sp.";"Uropoda orbicularis";"Urostyla grandis";"Vampyrella pendula";"Variibacter gotjawalensis";"Vaucheria terrestris";"Veigaia nemorensis";"Veigaia sp. 2 APGD-2010";"Vermamoeba vermiformis";"Vertagopus sp. YB-2012";"Vigna angularis";"Vorticella campanula";"Vorticella sp. PPS-2011b";"Vulgatibacter incomptus";"Waitea circinata";"Willowsia nigromaculata";"Woronina pythii";"Xanthonema bristolianum";"Xanthonema sp. 735";"Xiphinema diversicaudatum";"Yarrowia lipolytica";"Yarrowia sp. 25L";"Zea mays"
"Absidia glauca";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
