"";"connectivity";"density";"nb_edge";"nb_node"
"1";0,0630721562367964;22,5167597765363;8061;358
"2";0,0732846294664045;25,1366279069767;8647;344
"3";0,0677445916610525;24,7267759562842;9050;366
"4";0,0721890666030079;25,5549295774648;9072;355
"5";0,0689009458875498;24,3220338983051;8610;354
"6";0,0628460597476178;22,1218130311615;7809;353
"7";0,0688260676070509;22,0931677018634;7114;322
"8";0,0734226374739686;23,9357798165138;7827;327
"9";0,0778782711839276;25,5440729483283;8404;329
"10";0,0767528328611898;27,0169971671388;9537;353
"11";0,0766283524904215;28,8888888888889;10920;378
"12";0,0740305052736032;26,1327683615819;9251;354
"13";0,0751404151404151;26,2991452991453;9231;351
"14";0,0746057828129955;27,7533512064343;10352;373
"15";0,0813807404716496;29,5412087912088;10753;364
"16";0,0659430943526766;24,5308310991957;9150;373
"17";0,0682944887973217;24,0396600566572;8486;353
"18";0,0822821014601837;29,9506849315068;10932;365
"19";0,0868820039551747;32,0594594594595;11862;370
"20";0,0786486728036464;26,2686567164179;8800;335
"21";0,077804828565632;28,8655913978495;10738;372
"22";0,0791744669193188;28,6611570247934;10404;363
"23";0,0767443461498744;32,0023923444976;13377;418
"24";0,0758543596295113;30,5693069306931;12350;404
"25";0,0749019607843137;28,0133333333333;10505;375
"26";0,0793687943262411;29,7632978723404;11191;376
"27";0,0824783352172275;30,5994623655914;11383;372
"28";0,0830092187605141;31,9585492227979;12336;386
"29";0,0853936540885166;28,0091185410334;9215;329
"30";0,0764828903599776;26,6160458452722;9289;349
"31";0,0826415897525203;26,527950310559;8542;322
"32";0,0731977001326847;23,5696594427245;7613;323
"33";0,0763636363636364;28,56;10710;375
"34";0,0745685936151855;22,6688524590164;6914;305
"35";0,0834512976070104;28,7072463768116;9904;345
"36";0,0761458701543537;28,0216802168022;10340;369
"37";0,094279725687308;29,5095541401274;9266;314
"38";0,0855599194155593;26,7802547770701;8409;314
"39";0,0792117758784425;25,6646153846154;8341;325
"40";0,0897565621093983;28,4528301886792;9048;318
"41";0,0889735303170206;32,0304709141274;11563;361
"42";0,0890882688517789;27,6173633440514;8589;311
"43";0,0920877311175986;33,6120218579235;12302;366
"44";0,0928759817986842;34,4569892473118;12818;372
"45";0,0973746897436325;33,6916426512968;11691;347
"46";0,0966417351035298;33,4380403458213;11603;347
"47";0,0993511964947759;34,1768115942029;11791;345
"48";0,0921001802729848;32,4192634560907;11444;353
"49";0,0926669067585876;31,5994152046784;10807;342
"50";0,0877393385552654;33,6041666666667;12904;384
"51";0,0892491607303693;36,8599033816425;15260;414
"52";0,0931325515280739;31,1994047619048;10483;336
"53";0,0889373551377801;31,3059490084986;11051;353
"54";0,0885560928281927;31,6145251396648;11318;358
"55";0,0915915915915916;30,4084084084084;10126;333
"56";0,0955356801590032;30,858024691358;9998;324
"57";0,095317689917497;29,0718954248366;8896;306
"58";0,0917407275743572;26,6048109965636;7742;291
"59";0,0959800664451827;28,7940199335548;8667;301
"60";0,0944221729309538;29,5541401273885;9280;314
"61";0,116103352897524;28,2131147540984;6884;244
"62";0,0920419025090817;24,4831460674157;6537;267
"63";0,0978407557354926;24,0688259109312;5945;247
"64";0,0998391852050389;28,5540069686411;8195;287
