"";"labels"
"Legionella";10
"Leifsonia";10
"Lentzea";10
"Lepidocyrtus";4
"Leptomyxa";12
"Leptopharynx";11
"Leptosphaeria";3
"Levilinea";10
"Limonomyces";3
"Linum";2
"Liochthonius";3
"Lishizhenia";10
"Lithobius";8
"Lonchoptera";4
"Longidorus";1
"Longilinea";10
"Luedemannella";10
"Lumbricus";3
"Luteimonas";10
"Luteolibacter";10
"Luticola";14
"Lysobacter";10
"Magnaporthe";3
"Magnetospirillum";10
"Mallomonas";13
"Malonomonas";10
"Marionina";3
"Marmoricola";10
"Martelella";10
"Maryna";12
"Massilia";10
"Massisteria";12
"Mayamaea";14
"Megalothorax";4
"Melastiza";5
"Meloidogyne";1
"Merlinius";1
"Meseres";11
"Mesodorylaimus";6
"Mesorhabditis";9
"Mesorhizobium";10
"Metarhizium";8
"Metateratocephalus";9
"Methanomassiliicoccus";3
"Methylobacillus";10
"Methylobacterium";10
"Methylocapsa";10
"Methylocella";10
"Methylophilus";10
"Methylosinus";10
"Micractinium";14
"Microbacterium";10
"Microlunatus";10
"Micromonospora";10
"Microvirga";10
"Mischococcus";14
"Monilicaryon";15
"Monocystis";8
"Monosiga";11
"Moorella";10
"Moraxella";10
"Mortierella";5
"Mucilaginibacter";10
"Mucor";5
"Multiclavula";5
"Mycobacterium";10
"Mycoplana";10
"Mykophagophrys";4
"Myrmica";3
"Myzus";3
"Nakamurella";10
"Nannochloris";14
"Nannocystis";10
"Neobodo";12
"Neopsilenchus";1
"Neourostylopsis";15
"Niastella";10
"Nitratireductor";10
"Nitrosococcus";10
"Nitrosopumilus";3
"Nitrososphaera";3
"Nitrosospira";10
"Nitrospira";10
"Nitzschia";14
"Nocardia";10
"Nocardioides";10
"Noctua";3
"Nolandella";12
"Nonomuraea";10
"Notholca";11
"Notiophilus";3
"Novosphingobium";10
"Nuclearia";17
"Nygolaimus";16
"Obertrumia";12
"Occallatibacter";10
"Ochrobactrum";10
"Ochromonas";13
"Octolasion";3
"Odontolaimus";16
"Ohtaekwangia";10
"Oikomonas";14
"Oligoflexus";10
"Olpidium";3
"Opitutus";10
"Orbicula";5
"Orbilia";5
"Orchesella";4
"Orciraptor";3
"Oricola";10
"Oryzihumus";10
"Otiorhynchus";3
"Oxytricha";11
"Paenibacillus";10
"Palaeospora";3
"Palmellopsis";14
"Panacibacter";10
"Panaeolus";5
"Panagrolaimus";9
"Panorbis";5
"Paracercomonas";12
"Parafilimonas";10
"Paraglomus";3
"Paraphysomonas";13
"Paratylenchus";1
"Pasteuria";10
"Paucimonas";10
"Paulinella";12
"Pedobacter";10
"Pedomicrobium";10
"Pedosphaera";10
"Pelobacter";10
"Pelomonas";10
"Pemphigus";3
"Penicillium";5
"Peniophorella";5
"Pentapharsodinium";14
"Peregrinia";12
"Perlucidibaca";10
"Persicaria";2
"Peyerimhoffia";3
"Phacelia";2
"Phaeosphaeria";5
"Phaselicystis";10
"Phenylobacterium";10
"Phialina";15
"Pholiota";5
"Phoma";1
"Phycisphaera";10
"Phyllobacterium";10
"Picea";2
"Pilogalumna";3
"Pinus";2
"Piptocephalis";5
"Pirellula";10
"Pisum";2
"Planctomyces";10
"Platyophrya";12
"Platyreta";17
"Plectus";9
"Pleurochloris";14
"Pluteus";5
"Podura";4
"Polaromonas";10
"Polyangium";10
"Polydesmus";3
"Polygonum";2
"Polymyxa";3
"Pontibacter";10
"Porphyrobacter";10
"Porpoloma";5
"Poterioochromonas";13
"Pratylenchoides";1
"Pratylenchus";1
"Preussia";5
"Prismatolaimus";9
"Proceropycnis";5
"Prodesmodora";9
"Prodorylaimus";6
"Propionivibrio";10
"Prorodon";11
"Prosthecobacter";10
"Prosthecomicrobium";10
"Protaphorura";4
"Protaspis";11
"Protocyclidium";11
"Protomyces";3
"Protoribates";3
"Prototheca";14
"Psathyrella";5
"Pseudaphelenchus";4
"Pseudo-nitzschia";14
"Pseudochilodonopsis";3
"Pseudocyrtolophosis";12
"Pseudolabrys";10
"Pseudomonas";10
"Pseudonocardia";10
"Pseudoplatynematum";11
"Pseudoplatyophrya";4
"Pseudopleurochloris";14
"Pseudouroleptus";17
"Pseudovorticella";11
"Psora";5
"Pterula";5
"Pungentus";6
"Pyrenochaeta";5
"Pythium";1
"Pyxidiophora";5
"Ralstonia";10
"Ramariopsis";5
"Ranunculus";2
"Rathayibacter";10
"Resource::Decaying_wood";3
"Resource::Dung";18
"Resource::Litter";18
"Resource::MOS";18
"Rhabditis";9
"Rhabdolaimus";9
"Rheum";2
"Rhizobium";10
"Rhizoctonia";3
"Rhizoglyphus";3
"Rhizomicrobium";10
"Rhizophagus";3
"Rhizophlyctis";5
"Rhizophydium";5
"Rhodanobacter";10
"Rhodobium";10
"Rhodococcus";10
"Rhodoferax";10
"Rhodomicrobium";10
"Rhodopila";10
"Rhodopirellula";10
"Rhodoplanes";10
"Rhodopseudomonas";10
"Rhodothermus";10
"Rhogostoma";12
"Rhopalosiphum";3
"Rickettsiella";10
"Robertus";8
"Romanomermis";8
"Roseiarcus";10
"Roseiflexus";10
"Rotylenchulus";1
"Rotylenchus";1
"Rubrobacter";10
"Rudaea";10
"Rumex";2
"Saccamoeba";12
"Saccharibacillus";10
"Saccharomyces";5
"Saccharophagus";10
"Saccobolus";5
"Salinibacterium";10
"Salvia";2
"Sanguibacter";10
"Satchellius";3
"Sclerostagonospora";5
"Scutellospora";3
"Scytinostroma";5
"Sediminibacterium";10
"Segetibacter";10
"Seinura";4
"Seira";4
"Septoglomus";3
"Serpula";5
"Silene";2
"Siluania";11
"Sinapis";2
"Singulisphaera";10
"Sinomonas";10
"Sistotrema";5
"Sitona";3
"Skermanella";10
"Sminthurides";4
"Sminthurinus";4
"Sminthurus";4
"Solirubrobacter";10
"Solitalea";10
"Sorangium";10
"Sorghum";2
"Spathidium";15
"Sphaerobacter";10
"Sphaerobolus";5
"Sphaeroeca";11
"Sphenoderia";12
"Sphingobacterium";10
"Sphingobium";10
"Sphingomonas";10
"Sphingorhabdus";10
"Sphingosinicella";10
"Spirochaeta";10
"Spizellomyces";5
"Sporichthya";10
"Sporobolomyces";5
"Spumella";13
"Staphylococcus";10
"Stella";10
"Stellaria";2
"Stenotrophomonas";10
"Stephensia";5
"Stereum";5
"Steroidobacter";10
"Sterolibacterium";10
"Stigmalychus";3
"Stigmatella";10
"Stilbocrea";5
"Streptacidiphilus";10
"Streptomyces";10
"Streptosporangium";10
"Syncephalis";5
"Synchytrium";3
"Syntrophobacter";10
"Syntrophus";10
"Tachyporus";4
"Tachysoma";11
"Talaromyces";5
"Taraxacum";2
"Taxus";2
"Tectocepheus";3
"Tepidisphaera";10
"Teratocephalus";9
"Terracidiphilus";10
"Terriglobus";10
"Terrimonas";10
"Tetracanthella";4
"Tetrahymena";11
"Tetranychus";3
"Tetrodontophora";4
"Thaumatomastix";12
"Thaumatomonas";12
"Thecotheus";5
"Thermaerobacter";10
"Thermoanaerobacter";10
"Thermoflavimicrobium";10
"Thermoleophilum";10
"Thermomonas";10
"Thiobacillus";10
"Thiohalospira";10
"Thiorhodospira";10
"Tipula";3
"Trechispora";5
"Trechus";3
"Tribonema";14
"Trichocerca";11
"Trifolium";2
"Trinema";12
"Tripyla";6
"Trypanosoma";8
"Tubeufia";5
"Tullbergia";4
"Turneriella";10
"Tylencholaimus";4
"Tylenchus";1
"Tyrophagus";4
"Undibacterium";10
"Uropoda";4
"Urostyla";17
"Vampyrella";17
"Variibacter";10
"Variovorax";10
"Vaucheria";14
"Veigaia";7
"Vermamoeba";12
"Veronica";2
"Verrucomicrobium";10
"Vertagopus";4
"Vexillifera";11
"Vigna";2
"Vorticella";11
"Vorticellides";11
"Vulgatibacter";10
"Waitea";3
"Willowsia";4
"Woodsholea";10
"Woronina";3
"Xanthomonas";10
"Xanthonema";14
"Xiphinema";1
"Yarrowia";5
"Zavarzinella";10
"Zea";2
"Zoothamnium";11
