"";"labels"
"Longidorus";1
"Longilinea";8
"Luedemannella";8
"Lumbricus";2
"Luteimonas";8
"Luteolibacter";8
"Luticola";1
"Lysobacter";8
"Magnaporthe";1
"Magnetospirillum";8
"Mallomonas";7
"Malonomonas";8
"Marionina";2
"Marmoricola";8
"Martelella";8
"Maryna";7
"Massilia";8
"Massisteria";7
"Mayamaea";1
"Megalothorax";3
"Melastiza";4
"Meloidogyne";1
"Merlinius";1
"Meseres";7
"Mesodorylaimus";5
"Mesorhabditis";7
"Mesorhizobium";8
"Metarhizium";1
"Metateratocephalus";7
"Methanomassiliicoccus";1
"Methylobacillus";8
"Methylobacterium";8
"Methylocapsa";8
"Methylocella";8
"Methylophilus";8
"Methylosinus";8
"Micractinium";1
"Microbacterium";8
"Microlunatus";8
"Micromonospora";8
"Microvirga";8
"Mischococcus";1
"Monilicaryon";6
"Monocystis";1
"Monosiga";7
"Moorella";8
"Moraxella";8
"Mortierella";4
"Mucilaginibacter";8
"Mucor";4
"Multiclavula";4
"Mycobacterium";8
"Mycoplana";8
"Mykophagophrys";3
"Myrmica";2
"Myzus";1
"Nakamurella";8
"Nannochloris";1
"Nannocystis";8
"Neobodo";7
"Neopsilenchus";1
"Neourostylopsis";6
"Niastella";8
"Nitratireductor";8
"Nitrosococcus";8
"Nitrosopumilus";1
"Nitrososphaera";1
"Nitrosospira";8
"Nitrospira";8
"Nitzschia";1
"Nocardia";8
"Nocardioides";8
"Noctua";1
"Nolandella";7
"Nonomuraea";8
"Notholca";7
"Notiophilus";1
"Novosphingobium";8
"Nuclearia";6
"Nygolaimus";6
"Obertrumia";7
"Occallatibacter";8
"Ochrobactrum";8
"Ochromonas";7
"Octolasion";2
"Odontolaimus";6
"Ohtaekwangia";8
"Oikomonas";1
"Oligoflexus";8
"Olpidium";1
"Opitutus";8
"Orbicula";4
"Orbilia";4
"Orchesella";3
"Orciraptor";6
"Oricola";8
"Oryzihumus";8
"Otiorhynchus";1
"Oxytricha";7
"Paenibacillus";8
"Palaeospora";1
"Palmellopsis";1
"Panacibacter";8
"Panaeolus";4
"Panagrolaimus";7
"Panorbis";4
"Paracercomonas";7
"Parafilimonas";8
"Paraglomus";1
"Paraphysomonas";7
"Paratylenchus";1
"Pasteuria";8
"Paucimonas";8
"Paulinella";7
"Pedobacter";8
"Pedomicrobium";8
"Pedosphaera";8
"Pelobacter";8
"Pelomonas";8
"Pemphigus";1
"Penicillium";4
"Peniophorella";4
"Pentapharsodinium";1
"Peregrinia";7
"Perlucidibaca";8
"Persicaria";2
"Peyerimhoffia";2
"Phacelia";2
"Phaeosphaeria";4
"Phaselicystis";8
"Phenylobacterium";8
"Phialina";6
"Pholiota";4
"Phoma";1
"Phycisphaera";8
"Phyllobacterium";8
"Picea";2
"Pilogalumna";2
"Pinus";2
"Piptocephalis";4
"Pirellula";8
"Pisum";2
"Planctomyces";8
"Platyophrya";7
"Platyreta";6
"Plectus";7
"Pleurochloris";1
"Pluteus";4
"Podura";3
"Polaromonas";8
"Polyangium";8
"Polydesmus";2
"Polygonum";2
"Polymyxa";1
"Pontibacter";8
"Porphyrobacter";8
"Porpoloma";4
"Poterioochromonas";7
"Pratylenchoides";1
"Pratylenchus";1
"Preussia";4
"Prismatolaimus";7
"Proceropycnis";4
"Prodesmodora";7
"Prodorylaimus";5
"Propionivibrio";8
"Prorodon";7
"Prosthecobacter";8
"Prosthecomicrobium";8
"Protaphorura";3
"Protaspis";7
"Protocyclidium";7
"Protomyces";1
"Protoribates";2
"Prototheca";1
"Psathyrella";4
"Pseudaphelenchus";3
"Pseudo-nitzschia";1
"Pseudochilodonopsis";6
"Pseudocyrtolophosis";7
"Pseudolabrys";8
"Pseudomonas";8
"Pseudonocardia";8
"Pseudoplatynematum";7
"Pseudoplatyophrya";3
"Pseudopleurochloris";1
"Pseudouroleptus";6
"Pseudovorticella";7
"Psora";4
"Pterula";4
"Pungentus";5
"Pyrenochaeta";4
"Pythium";1
"Pyxidiophora";4
"Ralstonia";8
"Ramariopsis";4
"Ranunculus";2
"Rathayibacter";8
"Resource::Decaying_wood";1
"Resource::Dung";9
"Resource::Litter";9
"Resource::MOS";9
"Rhabditis";7
"Rhabdolaimus";7
"Rheum";2
"Rhizobium";8
"Rhizoctonia";1
"Rhizoglyphus";2
"Rhizomicrobium";8
"Rhizophagus";1
"Rhizophlyctis";4
"Rhizophydium";4
"Rhodanobacter";8
"Rhodobium";8
"Rhodococcus";8
"Rhodoferax";8
"Rhodomicrobium";8
"Rhodopila";8
"Rhodopirellula";8
"Rhodoplanes";8
"Rhodopseudomonas";8
"Rhodothermus";8
"Rhogostoma";7
"Rhopalosiphum";1
"Rickettsiella";8
"Robertus";1
"Romanomermis";1
"Roseiarcus";8
"Roseiflexus";8
"Rotylenchulus";1
"Rotylenchus";1
"Rubrobacter";8
"Rudaea";8
"Rumex";2
"Saccamoeba";7
"Saccharibacillus";8
"Saccharomyces";4
"Saccharophagus";8
"Saccobolus";4
"Salinibacterium";8
"Salvia";2
"Sanguibacter";8
"Satchellius";2
"Sclerostagonospora";4
"Scutellospora";1
"Scytinostroma";4
"Sediminibacterium";8
"Segetibacter";8
"Seinura";3
"Seira";3
"Septoglomus";1
"Serpula";4
"Silene";2
"Siluania";7
"Sinapis";2
"Singulisphaera";8
"Sinomonas";8
"Sistotrema";4
"Sitona";1
"Skermanella";8
"Sminthurides";3
"Sminthurinus";3
"Sminthurus";3
"Solirubrobacter";8
"Solitalea";8
"Sorangium";8
"Sorghum";2
"Spathidium";6
"Sphaerobacter";8
"Sphaerobolus";4
"Sphaeroeca";7
"Sphenoderia";7
"Sphingobacterium";8
"Sphingobium";8
"Sphingomonas";8
"Sphingorhabdus";8
"Sphingosinicella";8
"Spirochaeta";8
"Spizellomyces";4
"Sporichthya";8
"Sporobolomyces";4
"Spumella";7
"Staphylococcus";8
"Stella";8
"Stellaria";2
"Stenotrophomonas";8
"Stephensia";4
"Stereum";4
"Steroidobacter";8
"Sterolibacterium";8
"Stigmalychus";2
"Stigmatella";8
"Stilbocrea";4
"Streptacidiphilus";8
"Streptomyces";8
"Streptosporangium";8
"Syncephalis";4
"Synchytrium";1
"Syntrophobacter";8
"Syntrophus";8
"Tachyporus";3
"Tachysoma";7
"Talaromyces";4
"Taraxacum";2
"Taxus";2
"Tectocepheus";2
"Tepidisphaera";8
"Teratocephalus";7
"Terracidiphilus";8
"Terriglobus";8
"Terrimonas";8
"Tetracanthella";3
"Tetrahymena";7
"Tetranychus";1
"Tetrodontophora";3
"Thaumatomastix";7
"Thaumatomonas";7
"Thecotheus";4
"Thermaerobacter";8
"Thermoanaerobacter";8
"Thermoflavimicrobium";8
"Thermoleophilum";8
"Thermomonas";8
"Thiobacillus";8
"Thiohalospira";8
"Thiorhodospira";8
"Tipula";2
"Trechispora";4
"Trechus";1
"Tribonema";1
"Trichocerca";7
"Trifolium";2
"Trinema";7
"Tripyla";5
"Trypanosoma";1
"Tubeufia";4
"Tullbergia";3
"Turneriella";8
"Tylencholaimus";3
"Tylenchus";1
"Tyrophagus";3
"Undibacterium";8
"Uropoda";3
"Urostyla";6
"Vampyrella";6
"Variibacter";8
"Variovorax";8
"Vaucheria";1
"Veigaia";6
"Vermamoeba";7
"Veronica";2
"Verrucomicrobium";8
"Vertagopus";3
"Vexillifera";7
"Vigna";2
"Vorticella";7
"Vorticellides";7
"Vulgatibacter";8
"Waitea";1
"Willowsia";3
"Woodsholea";8
"Woronina";1
"Xanthomonas";8
"Xanthonema";1
"Xiphinema";1
"Yarrowia";4
"Zavarzinella";8
"Zea";2
"Zoothamnium";7
