"";"labels"
"Elusimicrobium";1
"Emticicia";1
"Enchytraeus";1
"Enchytronia";1
"Endochytrium";1
"Endogone";1
"Entomobrya";2
"Entyloma";1
"Eocercomonas";2
"Eosentomon";2
"Epipyxis";2
"Epispathidium";1
"Epistylis";2
"Erythrobacter";1
"Eucephalobus";2
"Euduboscquella";1
"Euglypha";2
"Eumonhystera";2
"Euplotes";1
"Fallopia";1
"Ferribacterium";1
"Ferrimicrobium";1
"Ferrithrix";1
"Ferruginibacter";1
"Fibrella";1
"Fibrobacter";1
"Filobasidium";1
"Fistulifera";1
"Flavisolibacter";1
"Flavobacterium";1
"Flexibacter";1
"Fluviicola";1
"Folsomia";2
"Forficula";2
"Frankia";1
"Fridericia";1
"Friesea";2
"Frigoribacterium";1
"Funneliformis";1
"Fuscheria";1
"Fusobacterium";1
"Gaeumannomyces";1
"Gaiella";1
"Geastrum";1
"Gemmata";1
"Gemmatimonas";1
"Geoalkalibacter";1
"Geobacter";1
"Geodermatophilus";1
"Georgfuchsia";1
"Geothermobacter";1
"Geothrix";1
"Gliricola";1
"Glomus";1
"Gongronella";1
"Gonostomum";1
"Granulicella";1
"Guepiniopsis";1
"Haliangium";1
"Haliea";1
"Haliscomenobacter";1
"Halteromyces";1
"Hantzschia";1
"Helianthus";1
"Helicotylenchus";1
"Hemiamphisiella";1
"Henlea";1
"Herbaspirillum";1
"Herminiimonas";1
"Herpetomonas";1
"Hesperelaea";1
"Heterococcus";1
"Heterodera";1
"Heteromita";2
"Heterophrys";2
"Hibberdia";1
"Histiostoma";2
"Hodophilus";1
"Holcus";1
"Holophaga";1
"Holwaya";1
"Homalogastra";2
"Humibacter";1
"Hyalorbilia";1
"Hydrocarboniphaga";1
"Hydrogenophaga";1
"Hygrocybe";1
"Hymenochaetopsis";1
"Hymenoscyphus";1
"Hyphochytrium";1
"Hyphodiscus";1
"Hyphodontia";1
"Hyphomicrobium";1
"Iamia";1
"Ignavibacterium";1
"Ilumatobacter";1
"Iodophanus";1
"Isolaimium";2
"Isosphaera";1
"Isotoma";2
"Isotomiella";2
"Itersonilia";1
"Ixiolirion";1
"Jaagiella";1
"Janibacter";1
"Janthinobacterium";1
"Jatrophihabitans";1
"Juncus";1
"Kangiella";1
"Kineococcus";1
"Kineosporia";1
"Klebsormidium";1
"Kofleria";1
"Kribbella";1
"Ktedonobacter";1
"Kutzneria";1
"Kuzuhaea";1
"Labrys";1
"Lacibacter";1
"Lacrymaria";2
"Lamproderma";2
"Legionella";1
"Leifsonia";1
"Lentzea";1
"Lepidocyrtus";2
"Leptomyxa";2
"Leptopharynx";2
"Leptosphaeria";1
"Levilinea";1
"Limonomyces";1
"Linum";1
"Liochthonius";1
"Lishizhenia";1
"Lithobius";1
"Lonchoptera";2
"Longidorus";1
"Longilinea";1
"Luedemannella";1
"Lumbricus";1
"Luteimonas";1
"Luteolibacter";1
"Luticola";1
"Lysobacter";1
"Magnaporthe";1
"Magnetospirillum";1
"Mallomonas";2
"Malonomonas";1
"Marionina";1
"Marmoricola";1
"Martelella";1
"Maryna";2
"Massilia";1
"Massisteria";2
"Mayamaea";1
"Megalothorax";2
"Melastiza";1
"Meloidogyne";1
"Merlinius";1
"Meseres";2
"Mesodorylaimus";2
"Mesorhabditis";2
"Mesorhizobium";1
"Metarhizium";1
"Metateratocephalus";2
"Methanomassiliicoccus";1
"Methylobacillus";1
"Methylobacterium";1
"Methylocapsa";1
"Methylocella";1
"Methylophilus";1
"Methylosinus";1
"Micractinium";1
"Microbacterium";1
"Microlunatus";1
"Micromonospora";1
"Microvirga";1
"Mischococcus";1
"Monilicaryon";1
"Monocystis";1
"Monosiga";2
"Moorella";1
"Moraxella";1
"Mortierella";1
"Mucilaginibacter";1
"Mucor";1
"Multiclavula";1
"Mycobacterium";1
"Mycoplana";1
"Mykophagophrys";2
"Myrmica";1
"Myzus";1
"Nakamurella";1
"Nannochloris";1
"Nannocystis";1
"Neobodo";2
"Neopsilenchus";1
"Neourostylopsis";1
"Niastella";1
"Nitratireductor";1
"Nitrosococcus";1
"Nitrosopumilus";1
"Nitrososphaera";1
"Nitrosospira";1
"Nitrospira";1
"Nitzschia";1
"Nocardia";1
"Nocardioides";1
"Noctua";1
"Nolandella";2
"Nonomuraea";1
"Notholca";2
"Notiophilus";1
"Novosphingobium";1
"Nuclearia";1
"Nygolaimus";1
"Obertrumia";2
"Occallatibacter";1
"Ochrobactrum";1
"Ochromonas";2
"Octolasion";1
"Odontolaimus";1
"Ohtaekwangia";1
"Oikomonas";1
"Oligoflexus";1
"Olpidium";1
"Opitutus";1
"Orbicula";1
"Orbilia";1
"Orchesella";2
"Orciraptor";1
"Oricola";1
"Oryzihumus";1
"Otiorhynchus";1
"Oxytricha";2
"Paenibacillus";1
"Palaeospora";1
"Palmellopsis";1
"Panacibacter";1
"Panaeolus";1
"Panagrolaimus";2
"Panorbis";1
"Paracercomonas";2
"Parafilimonas";1
"Paraglomus";1
"Paraphysomonas";2
"Paratylenchus";1
"Pasteuria";1
"Paucimonas";1
"Paulinella";2
"Pedobacter";1
"Pedomicrobium";1
"Pedosphaera";1
"Pelobacter";1
"Pelomonas";1
"Pemphigus";1
"Penicillium";1
"Peniophorella";1
"Pentapharsodinium";1
"Peregrinia";2
"Perlucidibaca";1
"Persicaria";1
"Peyerimhoffia";1
"Phacelia";1
"Phaeosphaeria";1
"Phaselicystis";1
"Phenylobacterium";1
"Phialina";1
"Pholiota";1
"Phoma";1
"Phycisphaera";1
"Phyllobacterium";1
"Picea";1
"Pilogalumna";1
"Pinus";1
"Piptocephalis";1
"Pirellula";1
"Pisum";1
"Planctomyces";1
"Platyophrya";2
"Platyreta";1
"Plectus";2
"Pleurochloris";1
"Pluteus";1
"Podura";2
"Polaromonas";1
"Polyangium";1
"Polydesmus";1
"Polygonum";1
"Polymyxa";1
"Pontibacter";1
"Porphyrobacter";1
"Porpoloma";1
"Poterioochromonas";2
"Pratylenchoides";1
"Pratylenchus";1
"Preussia";1
"Prismatolaimus";2
"Proceropycnis";1
"Prodesmodora";2
"Prodorylaimus";2
"Propionivibrio";1
"Prorodon";2
"Prosthecobacter";1
"Prosthecomicrobium";1
"Protaphorura";2
"Protaspis";2
"Protocyclidium";2
"Protomyces";1
"Protoribates";1
"Prototheca";1
"Psathyrella";1
"Pseudaphelenchus";2
"Pseudo-nitzschia";1
"Pseudochilodonopsis";1
"Pseudocyrtolophosis";2
"Pseudolabrys";1
"Pseudomonas";1
"Pseudonocardia";1
"Pseudoplatynematum";2
"Pseudoplatyophrya";2
"Pseudopleurochloris";1
"Pseudouroleptus";1
"Pseudovorticella";2
"Psora";1
"Pterula";1
"Pungentus";2
"Pyrenochaeta";1
"Pythium";1
"Pyxidiophora";1
"Ralstonia";1
"Ramariopsis";1
"Ranunculus";1
"Rathayibacter";1
"Resource::Decaying_wood";1
"Resource::Dung";2
"Resource::Litter";2
"Resource::MOS";2
"Rhabditis";2
"Rhabdolaimus";2
"Rheum";1
"Rhizobium";1
"Rhizoctonia";1
"Rhizoglyphus";1
"Rhizomicrobium";1
"Rhizophagus";1
"Rhizophlyctis";1
"Rhizophydium";1
"Rhodanobacter";1
"Rhodobium";1
"Rhodococcus";1
"Rhodoferax";1
"Rhodomicrobium";1
"Rhodopila";1
"Rhodopirellula";1
"Rhodoplanes";1
"Rhodopseudomonas";1
"Rhodothermus";1
"Rhogostoma";2
"Rhopalosiphum";1
"Rickettsiella";1
"Robertus";1
"Romanomermis";1
"Roseiarcus";1
"Roseiflexus";1
"Rotylenchulus";1
"Rotylenchus";1
"Rubrobacter";1
"Rudaea";1
"Rumex";1
"Saccamoeba";2
"Saccharibacillus";1
"Saccharomyces";1
"Saccharophagus";1
"Saccobolus";1
"Salinibacterium";1
"Salvia";1
"Sanguibacter";1
"Satchellius";1
"Sclerostagonospora";1
"Scutellospora";1
"Scytinostroma";1
"Sediminibacterium";1
"Segetibacter";1
"Seinura";2
"Seira";2
"Septoglomus";1
"Serpula";1
"Silene";1
"Siluania";2
"Sinapis";1
"Singulisphaera";1
"Sinomonas";1
"Sistotrema";1
"Sitona";1
"Skermanella";1
"Sminthurides";2
"Sminthurinus";2
"Sminthurus";2
"Solirubrobacter";1
"Solitalea";1
"Sorangium";1
"Sorghum";1
"Spathidium";1
"Sphaerobacter";1
"Sphaerobolus";1
"Sphaeroeca";2
"Sphenoderia";2
"Sphingobacterium";1
"Sphingobium";1
"Sphingomonas";1
"Sphingorhabdus";1
"Sphingosinicella";1
"Spirochaeta";1
"Spizellomyces";1
"Sporichthya";1
"Sporobolomyces";1
"Spumella";2
"Staphylococcus";1
"Stella";1
"Stellaria";1
"Stenotrophomonas";1
"Stephensia";1
"Stereum";1
"Steroidobacter";1
"Sterolibacterium";1
"Stigmalychus";1
"Stigmatella";1
"Stilbocrea";1
"Streptacidiphilus";1
"Streptomyces";1
"Streptosporangium";1
"Syncephalis";1
"Synchytrium";1
"Syntrophobacter";1
"Syntrophus";1
"Tachyporus";2
"Tachysoma";2
"Talaromyces";1
"Taraxacum";1
"Taxus";1
"Tectocepheus";1
"Tepidisphaera";1
"Teratocephalus";2
"Terracidiphilus";1
"Terriglobus";1
"Terrimonas";1
"Tetracanthella";2
"Tetrahymena";2
"Tetranychus";1
"Tetrodontophora";2
"Thaumatomastix";2
"Thaumatomonas";2
"Thecotheus";1
"Thermaerobacter";1
"Thermoanaerobacter";1
"Thermoflavimicrobium";1
"Thermoleophilum";1
"Thermomonas";1
"Thiobacillus";1
"Thiohalospira";1
"Thiorhodospira";1
"Tipula";1
"Trechispora";1
"Trechus";1
"Tribonema";1
"Trichocerca";2
"Trifolium";1
"Trinema";2
"Tripyla";2
"Trypanosoma";1
"Tubeufia";1
"Tullbergia";2
"Turneriella";1
"Tylencholaimus";2
"Tylenchus";1
"Tyrophagus";2
"Undibacterium";1
"Uropoda";2
"Urostyla";1
"Vampyrella";1
"Variibacter";1
"Variovorax";1
"Vaucheria";1
"Veigaia";1
"Vermamoeba";2
"Veronica";1
"Verrucomicrobium";1
"Vertagopus";2
"Vexillifera";2
"Vigna";1
"Vorticella";2
"Vorticellides";2
"Vulgatibacter";1
"Waitea";1
"Willowsia";2
"Woodsholea";1
"Woronina";1
"Xanthomonas";1
"Xanthonema";1
"Xiphinema";1
"Yarrowia";1
"Zavarzinella";1
"Zea";1
"Zoothamnium";2
