"";"labels"
"Cheilymenia";33
"Chitinophaga";18
"Chlamydomonas";24
"Chlamydomyxa";22
"Chlorella";24
"Chlorellidium";24
"Chlorococcum";24
"Chloroflexus";18
"Choleva";8
"Chondromyces";18
"Chromosera";6
"Chryseobacterium";18
"Chthoniobacter";18
"Chthonius";14
"Chytridium";25
"Cladosporium";34
"Clarkus";29
"Claroideoglomus";38
"Clavibacter";18
"Clostridium";18
"Codosiga";19
"Coelastrella";24
"Colpoda";21
"Comamonas";18
"Conexibacter";18
"Conopodium";2
"Cordyceps";26
"Corythion";21
"Craterocolla";6
"Crocinitomix";18
"Cryphonectria";33
"Cryptococcus";6
"Cultellothrix";28
"Cupriavidus";18
"Curvibacter";18
"Cylindroiulus";30
"Cyphellophora";6
"Cystobacter";18
"Cystobasidium";31
"Cytophaga";18
"Dactylis";2
"Dactylosporangium";18
"Dechloromonas";18
"Dechlorospirillum";18
"Dehalococcoides";18
"Delftia";18
"Demequina";18
"Denitratisoma";18
"Derxia";18
"Desmodesmus";24
"Desulfitobacterium";18
"Desulfotalea";18
"Desulfovibrio";18
"Desulfovirga";18
"Desulfuromonas";18
"Devosia";18
"Diaphanoeca";19
"Diaphorobacter";18
"Dictyosporium";6
"Dileptus";28
"Dinobryon";24
"Dioszegia";6
"Diplogasteroides";29
"Discolaimus";9
"Dissophora";6
"Ditylenchus";5
"Diversispora";38
"Dokdonella";18
"Dongia";18
"Duganella";18
"Dyadobacter";18
"Dyella";18
"Echinamoeba";21
"Ecumenicus";9
"Edaphobacter";23
"Elusimicrobium";18
"Emticicia";18
"Enchytraeus";13
"Enchytronia";13
"Endochytrium";6
"Endogone";33
"Entomobrya";7
"Entyloma";31
"Eocercomonas";21
"Eosentomon";8
"Epipyxis";22
"Epispathidium";28
"Epistylis";19
"Erythrobacter";18
"Eucephalobus";17
"Euduboscquella";24
"Euglypha";21
"Eumonhystera";17
"Euplotes";32
"Fallopia";2
"Ferribacterium";18
"Ferrimicrobium";18
"Ferrithrix";18
"Ferruginibacter";18
"Fibrella";18
"Fibrobacter";18
"Filobasidium";6
"Fistulifera";24
"Flavisolibacter";18
"Flavobacterium";18
"Flexibacter";18
"Fluviicola";18
"Folsomia";7
"Forficula";10
"Frankia";18
"Fridericia";31
"Friesea";7
"Frigoribacterium";18
"Funneliformis";38
"Fuscheria";28
"Fusobacterium";18
"Gaeumannomyces";34
"Gaiella";18
"Geastrum";6
"Gemmata";23
"Gemmatimonas";23
"Geoalkalibacter";18
"Geobacter";18
"Geodermatophilus";18
"Georgfuchsia";18
"Geothermobacter";18
"Geothrix";23
"Gliricola";30
"Glomus";38
"Gongronella";6
"Gonostomum";32
"Granulicella";23
"Guepiniopsis";33
"Haliangium";18
"Haliea";18
"Haliscomenobacter";18
"Halteromyces";6
"Hantzschia";24
"Helianthus";2
"Helicotylenchus";3
"Hemiamphisiella";28
"Henlea";13
"Herbaspirillum";18
"Herminiimonas";18
"Herpetomonas";27
"Hesperelaea";2
"Heterococcus";24
"Heterodera";3
"Heteromita";21
"Heterophrys";21
"Hibberdia";24
"Histiostoma";7
"Hodophilus";6
"Holcus";39
"Holophaga";23
"Holwaya";6
"Homalogastra";19
"Humibacter";18
"Hyalorbilia";6
"Hydrocarboniphaga";18
"Hydrogenophaga";18
"Hygrocybe";6
"Hymenochaetopsis";33
"Hymenoscyphus";6
"Hyphochytrium";31
"Hyphodiscus";6
"Hyphodontia";6
"Hyphomicrobium";18
"Iamia";18
"Ignavibacterium";18
"Ilumatobacter";18
"Iodophanus";33
"Isolaimium";17
"Isosphaera";23
"Isotoma";7
"Isotomiella";7
"Itersonilia";3
"Ixiolirion";2
"Jaagiella";24
"Janibacter";18
"Janthinobacterium";18
"Jatrophihabitans";18
"Juncus";2
"Kangiella";18
"Kineococcus";18
"Kineosporia";18
"Klebsormidium";24
"Kofleria";18
"Kribbella";18
"Ktedonobacter";18
"Kutzneria";18
"Kuzuhaea";40
"Labrys";18
"Lacibacter";18
"Lacrymaria";19
"Lamproderma";21
"Legionella";18
"Leifsonia";18
"Lentzea";18
"Lepidocyrtus";7
"Leptomyxa";20
"Leptopharynx";19
"Leptosphaeria";31
"Levilinea";18
"Limonomyces";34
"Linum";2
"Liochthonius";30
"Lishizhenia";18
"Lithobius";15
"Lonchoptera";8
"Longidorus";3
"Longilinea";18
"Luedemannella";18
"Lumbricus";31
"Luteimonas";18
"Luteolibacter";18
"Luticola";24
"Lysobacter";18
"Magnaporthe";34
"Magnetospirillum";18
"Mallomonas";22
"Malonomonas";18
"Marionina";13
"Marmoricola";18
"Martelella";18
"Maryna";21
"Massilia";18
"Massisteria";21
"Mayamaea";24
"Megalothorax";7
"Melastiza";6
"Meloidogyne";3
"Merlinius";3
"Meseres";19
"Mesodorylaimus";9
"Mesorhabditis";17
"Mesorhizobium";18
"Metarhizium";26
"Metateratocephalus";17
"Methanomassiliicoccus";35
"Methylobacillus";18
"Methylobacterium";18
"Methylocapsa";18
"Methylocella";18
"Methylophilus";18
"Methylosinus";18
"Micractinium";24
"Microbacterium";18
"Microlunatus";18
"Micromonospora";18
"Microvirga";18
"Mischococcus";24
"Monilicaryon";28
"Monocystis";12
"Monosiga";19
"Moorella";18
"Moraxella";18
"Mortierella";6
"Mucilaginibacter";18
"Mucor";6
"Multiclavula";33
"Mycobacterium";18
"Mycoplana";18
"Mykophagophrys";11
"Myrmica";16
"Myzus";16
"Nakamurella";18
"Nannochloris";24
"Nannocystis";18
"Neobodo";20
"Neopsilenchus";3
"Neourostylopsis";28
"Niastella";18
"Nitratireductor";18
"Nitrosococcus";18
"Nitrosopumilus";35
"Nitrososphaera";35
"Nitrosospira";18
"Nitrospira";18
"Nitzschia";24
"Nocardia";18
"Nocardioides";18
"Noctua";16
"Nolandella";21
"Nonomuraea";18
"Notholca";19
"Notiophilus";16
"Novosphingobium";18
"Nuclearia";32
"Nygolaimus";29
"Obertrumia";20
"Occallatibacter";23
"Ochrobactrum";18
"Ochromonas";22
"Octolasion";31
"Odontolaimus";29
"Ohtaekwangia";18
"Oikomonas";24
"Oligoflexus";18
"Olpidium";31
"Opitutus";18
"Orbicula";33
"Orbilia";6
"Orchesella";7
"Orciraptor";36
"Oricola";18
"Oryzihumus";18
"Otiorhynchus";4
"Oxytricha";19
"Paenibacillus";18
"Palaeospora";38
"Palmellopsis";24
"Panacibacter";18
"Panaeolus";33
"Panagrolaimus";17
"Panorbis";6
"Paracercomonas";21
"Parafilimonas";18
"Paraglomus";38
"Paraphysomonas";22
"Paratylenchus";3
"Pasteuria";18
"Paucimonas";18
"Paulinella";21
"Pedobacter";18
"Pedomicrobium";18
"Pedosphaera";18
"Pelobacter";18
"Pelomonas";18
"Pemphigus";16
"Penicillium";6
"Peniophorella";6
"Pentapharsodinium";24
"Peregrinia";21
"Perlucidibaca";18
"Persicaria";2
"Peyerimhoffia";16
"Phacelia";2
"Phaeosphaeria";6
"Phaselicystis";18
"Phenylobacterium";18
"Phialina";28
"Pholiota";6
"Phoma";3
"Phycisphaera";23
"Phyllobacterium";18
"Picea";2
"Pilogalumna";30
"Pinus";2
"Piptocephalis";40
"Pirellula";23
"Pisum";2
"Planctomyces";23
"Platyophrya";21
"Platyreta";32
"Plectus";17
"Pleurochloris";24
"Pluteus";6
"Podura";7
"Polaromonas";18
"Polyangium";18
"Polydesmus";30
"Polygonum";2
"Polymyxa";34
"Pontibacter";18
"Porphyrobacter";18
"Porpoloma";6
"Poterioochromonas";22
"Pratylenchoides";3
"Pratylenchus";3
"Preussia";6
"Prismatolaimus";17
"Proceropycnis";6
"Prodesmodora";17
"Prodorylaimus";9
"Propionivibrio";18
"Prorodon";19
"Prosthecobacter";18
"Prosthecomicrobium";18
"Protaphorura";7
"Protaspis";19
"Protocyclidium";19
"Protomyces";31
"Protoribates";30
"Prototheca";24
"Psathyrella";33
"Pseudaphelenchus";5
"Pseudo-nitzschia";24
"Pseudochilodonopsis";36
"Pseudocyrtolophosis";21
"Pseudolabrys";18
"Pseudomonas";18
"Pseudonocardia";18
"Pseudoplatynematum";19
"Pseudoplatyophrya";11
"Pseudopleurochloris";24
"Pseudouroleptus";32
"Pseudovorticella";19
"Psora";6
"Pterula";6
"Pungentus";9
"Pyrenochaeta";6
"Pythium";3
"Pyxidiophora";6
"Ralstonia";18
"Ramariopsis";6
"Ranunculus";2
"Rathayibacter";18
"Resource::Decaying_wood";41
"Resource::Dung";42
"Resource::Litter";43
"Resource::MOS";44
"Rhabditis";17
"Rhabdolaimus";17
"Rheum";2
"Rhizobium";18
"Rhizoctonia";34
"Rhizoglyphus";30
"Rhizomicrobium";18
"Rhizophagus";38
"Rhizophlyctis";6
"Rhizophydium";6
"Rhodanobacter";18
"Rhodobium";18
"Rhodococcus";18
"Rhodoferax";18
"Rhodomicrobium";18
"Rhodopila";18
"Rhodopirellula";23
"Rhodoplanes";18
"Rhodopseudomonas";18
"Rhodothermus";18
"Rhogostoma";21
"Rhopalosiphum";16
"Rickettsiella";18
"Robertus";15
"Romanomermis";27
"Roseiarcus";18
"Roseiflexus";18
"Rotylenchulus";3
"Rotylenchus";3
"Rubrobacter";18
"Rudaea";18
"Rumex";2
"Saccamoeba";21
"Saccharibacillus";18
"Saccharomyces";6
"Saccharophagus";18
"Saccobolus";33
"Salinibacterium";18
"Salvia";2
"Sanguibacter";18
"Satchellius";31
"Sclerostagonospora";6
"Scutellospora";38
"Scytinostroma";6
"Sediminibacterium";18
"Segetibacter";18
"Seinura";5
"Seira";7
"Septoglomus";38
"Serpula";33
"Silene";37
"Siluania";19
"Sinapis";2
"Singulisphaera";23
"Sinomonas";18
"Sistotrema";40
"Sitona";16
"Skermanella";18
"Sminthurides";7
"Sminthurinus";7
"Sminthurus";7
"Solirubrobacter";18
"Solitalea";18
"Sorangium";18
"Sorghum";39
"Spathidium";28
"Sphaerobacter";18
"Sphaerobolus";6
"Sphaeroeca";19
"Sphenoderia";21
"Sphingobacterium";18
"Sphingobium";18
"Sphingomonas";18
"Sphingorhabdus";18
"Sphingosinicella";18
"Spirochaeta";18
"Spizellomyces";6
"Sporichthya";18
"Sporobolomyces";6
"Spumella";22
"Staphylococcus";18
"Stella";18
"Stellaria";37
"Stenotrophomonas";18
"Stephensia";6
"Stereum";6
"Steroidobacter";18
"Sterolibacterium";18
"Stigmalychus";30
"Stigmatella";18
"Stilbocrea";6
"Streptacidiphilus";18
"Streptomyces";18
"Streptosporangium";18
"Syncephalis";40
"Synchytrium";31
"Syntrophobacter";18
"Syntrophus";18
"Tachyporus";10
"Tachysoma";19
"Talaromyces";6
"Taraxacum";2
"Taxus";2
"Tectocepheus";30
"Tepidisphaera";23
"Teratocephalus";17
"Terracidiphilus";23
"Terriglobus";23
"Terrimonas";18
"Tetracanthella";7
"Tetrahymena";19
"Tetranychus";30
"Tetrodontophora";7
"Thaumatomastix";21
"Thaumatomonas";21
"Thecotheus";33
"Thermaerobacter";18
"Thermoanaerobacter";18
"Thermoflavimicrobium";18
"Thermoleophilum";18
"Thermomonas";18
"Thiobacillus";18
"Thiohalospira";18
"Thiorhodospira";18
"Tipula";16
"Trechispora";33
"Trechus";16
"Tribonema";24
"Trichocerca";19
"Trifolium";2
"Trinema";21
"Tripyla";9
"Trypanosoma";27
"Tubeufia";6
"Tullbergia";7
"Turneriella";18
"Tylencholaimus";5
"Tylenchus";3
"Tyrophagus";7
"Undibacterium";18
"Uropoda";7
"Urostyla";32
"Vampyrella";32
"Variibacter";18
"Variovorax";18
"Vaucheria";24
"Veigaia";14
"Vermamoeba";21
"Veronica";2
"Verrucomicrobium";18
"Vertagopus";7
"Vexillifera";19
"Vigna";2
"Vorticella";19
"Vorticellides";19
"Vulgatibacter";18
"Waitea";34
"Willowsia";7
"Woodsholea";18
"Woronina";31
"Xanthomonas";18
"Xanthonema";24
"Xiphinema";3
"Yarrowia";6
"Zavarzinella";23
"Zea";39
"Zoothamnium";19
