"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8"
"1";0,0362096919285218;0,0129022465550002;0,00471075938169398;0,0273224044529273;0,0231436838436919;0,000538751640316134;0,00941105042941917;1e-06
"2";0,0188221007709202;0,0015873018653038;1e-06;0,0555555562214477;1e-06;1e-06;0,168209876047379;1e-06
"3";0,000314050656102208;0,996168579781365;1e-06;0,954022977507736;1e-06;1e-06;1e-06;1e-06
"4";1e-06;1e-06;1e-06;1e-06;1e-06;1e-06;0,111111110460491;1e-06
"5";1e-06;1e-06;1e-06;0,705882344763871;1e-06;1e-06;0,444771240684702;1e-06
"6";1e-06;1e-06;1e-06;0,999999;0,999999;1e-06;1e-06;1e-06
"7";0,00318761386357122;1e-06;1e-06;0,72222221360566;1e-06;1e-06;0,20714285647941;1e-06
"8";0,0728597436574074;0,203703702355492;0,586206882498678;1e-06;1e-06;0,953051620328855;1e-06;1e-06
